hh_id               itime                                     day      Interviewer ID
13936          10, 10, 10                  16(4), 96(20), 176(36)          16, 16, 20
13937          10, 10, 10                  15(3), 95(19), 175(35)          16, 16, 18
13938          10, 10, 10                  14(3), 94(19), 174(35)          15, 16, 17
13939          10, 10, 10                  13(3), 93(19), 173(35)          16, 16, 17
13940          10, 10, 10                  92(19), 172(35), 12(3)          17, 18, 20
13941          10, 10, 10                  91(19), 11(3), 171(35)          17, 20, 20
13942          10, 10, 10                  90(18), 10(2), 170(34)          15, 16, 17
13943          10, 10, 10                   89(18), 9(2), 169(34)          15, 16, 20
13944          10, 10, 10                   88(18), 8(2), 168(34)          15, 16, 17
13945          10, 10, 10                   7(2), 167(34), 87(18)          16, 17, 20
13946          10, 10, 10                   86(18), 6(2), 166(34)          15, 20, 20
13947          10, 10, 10                   5(1), 85(17), 165(33)          15, 16, 17
13948          10, 10, 10                   84(17), 4(1), 164(33)          16, 20, 20
13949          10, 10, 10                   3(1), 83(17), 163(33)          16, 16, 20
13950          10, 10, 10                   2(1), 82(17), 162(33)          15, 15, 20
13951          10, 10, 10                   81(17), 161(33), 1(1)          16, 16, 20
13952          10, 10, 10                160(32), 80(16), 240(48)          17, 20, 20
13953          10, 10, 10                79(16), 159(32), 239(48)          14, 16, 16
13954          10, 10, 10                158(32), 238(48), 78(16)          16, 16, 20
13955          10, 10, 10                157(32), 77(16), 237(48)          17, 20, 20
13956          10, 10, 10                76(16), 156(32), 236(48)          15, 17, 20
13957          10, 10, 10                75(15), 235(47), 155(31)          16, 16, 17
13958          10, 10, 10                74(15), 234(47), 154(31)          16, 16, 18
13959          10, 10, 10                73(15), 233(47), 153(31)          16, 16, 17
13960          10, 10, 10                72(15), 232(47), 152(31)          16, 16, 17
13961          10, 10, 10                71(15), 231(47), 151(31)          16, 16, 18
13962          10, 10, 10                230(46), 150(30), 70(14)          16, 17, 20
13963          10, 10, 10                69(14), 229(46), 149(30)          15, 15, 17
13964          10, 10, 10                228(46), 68(14), 148(30)          15, 16, 17
13965          10, 10, 10                67(14), 147(30), 227(46)          16, 17, 20
13966          10, 10, 10                66(14), 146(30), 226(46)          16, 17, 20
13967          10, 10, 10                65(13), 145(29), 225(45)          15, 17, 20
13968          10, 10, 10                64(13), 144(29), 224(45)          15, 20, 20
13969          10, 10, 10                223(45), 63(13), 143(29)          15, 16, 17
13970          10, 10, 10                142(29), 62(13), 222(45)          16, 20, 20
13971          10, 10, 10                61(13), 141(29), 221(45)          15, 20, 20
13972          10, 10, 10                60(12), 140(28), 220(44)          15, 17, 20
13973          10, 10, 10                219(44), 59(12), 139(28)          15, 16, 18
13974          10, 10, 10                58(12), 218(44), 138(28)          16, 16, 18
13975          10, 10, 10                57(12), 217(44), 137(28)          15, 16, 17
13976          10, 10, 10                216(44), 56(12), 136(28)          16, 20, 20
13977          10, 10, 10                55(11), 135(27), 215(43)          16, 17, 20
13978          10, 10, 10                214(43), 54(11), 134(27)          15, 16, 16
13979          10, 10, 10                53(11), 133(27), 213(43)          16, 20, 20
13980          10, 10, 10                212(43), 52(11), 132(27)          15, 16, 16
13981          10, 10, 10                51(11), 131(27), 211(43)          16, 20, 20
13982          10, 10, 10                50(10), 130(26), 210(42)          15, 16, 16
13983          10, 10, 10                209(42), 129(26), 49(10)          15, 17, 20
13984          10, 10, 10                48(10), 208(42), 128(26)          16, 16, 17
13985          10, 10, 10                47(10), 207(42), 127(26)          16, 16, 17
13986          10, 10, 10                46(10), 206(42), 126(26)          16, 16, 17
13987          10, 10, 10                 45(9), 125(25), 205(41)          15, 16, 16
13988          10, 10, 10                 44(9), 204(41), 124(25)          15, 15, 17
13989          10, 10, 10                 203(41), 123(25), 43(9)          15, 16, 20
13990          10, 10, 10                 42(9), 122(25), 202(41)          15, 17, 20
13991          10, 10, 10                 121(25), 41(9), 201(41)          17, 20, 20
13992          10, 10, 10                 40(8), 120(24), 200(40)          16, 16, 17
13993          10, 10, 10                 39(8), 119(24), 199(40)          16, 17, 20
13994          10, 10, 10                 38(8), 118(24), 198(40)          16, 16, 17
13995          10, 10, 10                 117(24), 197(40), 37(8)          18, 18, 20
13996          10, 10, 10                 36(8), 116(24), 196(40)          16, 17, 17
13997          10, 10, 10                 35(7), 115(23), 195(39)          15, 17, 17
13998          10, 10, 10                 34(7), 114(23), 194(39)          16, 17, 18
13999          10, 10, 10                 113(23), 33(7), 193(39)          18, 20, 20
14000          10, 10, 10                 192(39), 112(23), 32(7)          17, 18, 20
14001          10, 10, 10                 31(7), 111(23), 191(39)          16, 17, 17
14002          10, 10, 10                 30(6), 190(38), 110(22)          15, 17, 18
14003          10, 10, 10                 29(6), 109(22), 189(38)          16, 17, 20
14004          10, 10, 10                 28(6), 188(38), 108(22)          16, 17, 18
14005          10, 10, 10                 27(6), 107(22), 187(38)          16, 17, 18
14006          10, 10, 10                 26(6), 106(22), 186(38)          16, 17, 17
14007          10, 10, 10                 25(5), 185(37), 105(21)          15, 17, 18
14008          10, 10, 10                 24(5), 104(21), 184(37)          16, 18, 18
14009          10, 10, 10                 103(21), 183(37), 23(5)          17, 17, 20
14010          10, 10, 10                 102(21), 182(37), 22(5)          17, 17, 20
14011          10, 10, 10                 21(5), 101(21), 181(37)          16, 17, 18
14012          10, 10, 10                 20(4), 100(20), 180(36)          15, 17, 17
14013          10, 10, 10                  19(4), 99(20), 179(36)          15, 16, 17
14014          10, 10, 10                  98(20), 18(4), 178(36)          15, 16, 17
14015          10, 10, 10                  97(20), 177(36), 17(4)          15, 17, 20
14016          10, 10, 10                  16(4), 96(20), 176(36)          16, 16, 20
14017          10, 10, 10                  95(19), 15(3), 175(35)          15, 16, 18
14018          10, 10, 10                  14(3), 94(19), 174(35)          15, 15, 17
14019          10, 10, 10                  13(3), 93(19), 173(35)          16, 16, 17
14020          10, 10, 10                  92(19), 172(35), 12(3)          16, 18, 20
14021          10, 10, 10                  91(19), 11(3), 171(35)          17, 20, 20
14022          10, 10, 10                  90(18), 10(2), 170(34)          15, 16, 17
14023          10, 10, 10                   89(18), 9(2), 169(34)          15, 16, 20
14024          10, 10, 10                   88(18), 8(2), 168(34)          15, 16, 17
14025          10, 10, 10                   7(2), 167(34), 87(18)          16, 17, 20
14026          10, 10, 10                   86(18), 6(2), 166(34)          15, 20, 20
14027          10, 10, 10                   5(1), 85(17), 165(33)          15, 16, 17
14028          10, 10, 10                   84(17), 4(1), 164(33)          15, 20, 20
14029          10, 10, 10                   83(17), 3(1), 163(33)          15, 16, 20
14030          10, 10, 10                   2(1), 82(17), 162(33)          15, 15, 20
14031          10, 10, 10                   81(17), 161(33), 1(1)          16, 16, 20
14032          10, 10, 10                160(32), 80(16), 240(48)          17, 20, 20
14033          10, 10, 10                79(16), 159(32), 239(48)          14, 16, 16
14034          10, 10, 10                158(32), 238(48), 78(16)          16, 16, 20
14035          10, 10, 10                157(32), 77(16), 237(48)          17, 20, 20
14036          10, 10, 10                76(16), 156(32), 236(48)          15, 17, 20
14037          10, 10, 10                75(15), 235(47), 155(31)          16, 16, 17
14038          10, 10, 10                74(15), 234(47), 154(31)          16, 16, 18
14039          10, 10, 10                73(15), 233(47), 153(31)          16, 16, 17
14040          10, 10, 10                72(15), 232(47), 152(31)          16, 16, 17
14041          10, 10, 10                71(15), 231(47), 151(31)          16, 16, 18
14042          10, 10, 10                230(46), 150(30), 70(14)          16, 17, 20
14043          10, 10, 10                69(14), 229(46), 149(30)          15, 15, 16
14044          10, 10, 10                228(46), 68(14), 148(30)          15, 16, 17
14045          10, 10, 10                67(14), 147(30), 227(46)          16, 17, 20
14046          10, 10, 10                66(14), 146(30), 226(46)          16, 17, 20
14047          10, 10, 10                65(13), 145(29), 225(45)          15, 17, 20
14048          10, 10, 10                64(13), 144(29), 224(45)          15, 20, 20
14049          10, 10, 10                223(45), 63(13), 143(29)          15, 16, 16
14050          10, 10, 10                142(29), 62(13), 222(45)          16, 20, 20
14051          10, 10, 10                61(13), 141(29), 221(45)          15, 20, 20
14052          10, 10, 10                60(12), 140(28), 220(44)          15, 17, 20
14053          10, 10, 10                219(44), 59(12), 139(28)          15, 16, 18
14054          10, 10, 10                58(12), 218(44), 138(28)          16, 16, 18
14055          10, 10, 10                57(12), 217(44), 137(28)          15, 16, 17
