hh_id               itime                                     day
21568          10, 10, 10                   1(1), 81(17), 161(33)
21569          10, 10, 10                   1(1), 81(17), 161(33)
21570          10, 10, 10                80(16), 160(32), 240(48)
21571          10, 10, 10                79(16), 159(32), 239(48)
21572          10, 10, 10                78(16), 158(32), 238(48)
21573          10, 10, 10                77(16), 157(32), 237(48)
21574          10, 10, 10                76(16), 156(32), 236(48)
21575          10, 10, 10                75(15), 155(31), 235(47)
21576          10, 10, 10                74(15), 154(31), 234(47)
21577          10, 10, 10                73(15), 153(31), 233(47)
21578          10, 10, 10                72(15), 152(31), 232(47)
21579          10, 10, 10                71(15), 151(31), 231(47)
21580          10, 10, 10                70(14), 150(30), 230(46)
21581          10, 10, 10                69(14), 149(30), 229(46)
21582          10, 10, 10                68(14), 148(30), 228(46)
21583          10, 10, 10                67(14), 147(30), 227(46)
21584          10, 10, 10                66(14), 146(30), 226(46)
21585          10, 10, 10                65(13), 145(29), 225(45)
21586          10, 10, 10                64(13), 144(29), 224(45)
21587          10, 10, 10                63(13), 143(29), 223(45)
21588          10, 10, 10                62(13), 142(29), 222(45)
21589          10, 10, 10                61(13), 141(29), 221(45)
21590          10, 10, 10                60(12), 140(28), 220(44)
21591          10, 10, 10                59(12), 139(28), 219(44)
21592          10, 10, 10                58(12), 138(28), 218(44)
21593          10, 10, 10                57(12), 137(28), 217(44)
21594          10, 10, 10                56(12), 136(28), 216(44)
21595          10, 10, 10                55(11), 135(27), 215(43)
21596          10, 10, 10                54(11), 134(27), 214(43)
21597          10, 10, 10                53(11), 133(27), 213(43)
21598          10, 10, 10                52(11), 132(27), 212(43)
21599          10, 10, 10                51(11), 131(27), 211(43)
21600          10, 10, 10                50(10), 130(26), 210(42)
21601          10, 10, 10                49(10), 129(26), 209(42)
21602          10, 10, 10                48(10), 128(26), 208(42)
21603          10, 10, 10                47(10), 127(26), 207(42)
21604          10, 10, 10                46(10), 126(26), 206(42)
21605          10, 10, 10                 45(9), 125(25), 205(41)
21606          10, 10, 10                 44(9), 124(25), 204(41)
21607          10, 10, 10                 43(9), 123(25), 203(41)
21608          10, 10, 10                 42(9), 122(25), 202(41)
21609          10, 10, 10                 41(9), 121(25), 201(41)
21610          10, 10, 10                 40(8), 120(24), 200(40)
21611          10, 10, 10                 39(8), 119(24), 199(40)
21612          10, 10, 10                 38(8), 118(24), 198(40)
21613          10, 10, 10                 37(8), 117(24), 197(40)
21614          10, 10, 10                 36(8), 116(24), 196(40)
21615          10, 10, 10                 35(7), 115(23), 195(39)
21616          10, 10, 10                 34(7), 114(23), 194(39)
21617          10, 10, 10                 33(7), 113(23), 193(39)
21618          10, 10, 10                 32(7), 112(23), 192(39)
21619          10, 10, 10                 31(7), 111(23), 191(39)
21620          10, 10, 10                 30(6), 110(22), 190(38)
21621          10, 10, 10                 29(6), 109(22), 189(38)
21622          10, 10, 10                 28(6), 108(22), 188(38)
21623          10, 10, 10                 27(6), 107(22), 187(38)
21624          10, 10, 10                 26(6), 106(22), 186(38)
21625          10, 10, 10                 25(5), 105(21), 185(37)
21626          10, 10, 10                 24(5), 104(21), 184(37)
21627          10, 10, 10                 23(5), 103(21), 183(37)
21628          10, 10, 10                 22(5), 102(21), 182(37)
21629          10, 10, 10                 21(5), 101(21), 181(37)
21630          10, 10, 10                 20(4), 100(20), 180(36)
21631          10, 10, 10                  19(4), 99(20), 179(36)
21632          10, 10, 10                  18(4), 98(20), 178(36)
21633          10, 10, 10                  17(4), 97(20), 177(36)
21634          10, 10, 10                  16(4), 96(20), 176(36)
21635          10, 10, 10                  15(3), 95(19), 175(35)
21636          10, 10, 10                  14(3), 94(19), 174(35)
21637          10, 10, 10                  13(3), 93(19), 173(35)
21638          10, 10, 10                  12(3), 92(19), 172(35)
21639          10, 10, 10                  11(3), 91(19), 171(35)
21640          10, 10, 10                  10(2), 90(18), 170(34)
21641          10, 10, 10                   9(2), 89(18), 169(34)
21642          10, 10, 10                   8(2), 88(18), 168(34)
21643          10, 10, 10                   7(2), 87(18), 167(34)
21644          10, 10, 10                   6(2), 86(18), 166(34)
21645          10, 10, 10                   5(1), 85(17), 165(33)
21646          10, 10, 10                   4(1), 84(17), 164(33)
21647          10, 10, 10                   3(1), 83(17), 163(33)
21648          10, 10, 10                   2(1), 82(17), 162(33)
21649          10, 10, 10                   1(1), 81(17), 161(33)
21650          10, 10, 10                80(16), 160(32), 240(48)
21651          10, 10, 10                79(16), 159(32), 239(48)
21652          10, 10, 10                78(16), 158(32), 238(48)
21653          10, 10, 10                77(16), 157(32), 237(48)
21654          10, 10, 10                76(16), 156(32), 236(48)
21655          10, 10, 10                75(15), 155(31), 235(47)
21656          10, 10, 10                74(15), 154(31), 234(47)
21657          10, 10, 10                73(15), 153(31), 233(47)
21658          10, 10, 10                72(15), 152(31), 232(47)
21659          10, 10, 10                71(15), 151(31), 231(47)
21660          10, 10, 10                70(14), 150(30), 230(46)
21661          10, 10, 10                69(14), 149(30), 229(46)
21662          10, 10, 10                68(14), 148(30), 228(46)
21663          10, 10, 10                67(14), 147(30), 227(46)
21664          10, 10, 10                66(14), 146(30), 226(46)
21665          10, 10, 10                65(13), 145(29), 225(45)
21666          10, 10, 10                64(13), 144(29), 224(45)
21667          10, 10, 10                63(13), 143(29), 223(45)
21668          10, 10, 10                62(13), 142(29), 222(45)
21669          10, 10, 10                61(13), 141(29), 221(45)
21670          10, 10, 10                60(12), 140(28), 220(44)
21671          10, 10, 10                59(12), 139(28), 219(44)
21672          10, 10, 10                58(12), 138(28), 218(44)
21673          10, 10, 10                57(12), 137(28), 217(44)
21674          10, 10, 10                56(12), 136(28), 216(44)
21675          10, 10, 10                55(11), 135(27), 215(43)
21676          10, 10, 10                54(11), 134(27), 214(43)
21677          10, 10, 10                53(11), 133(27), 213(43)
21678          10, 10, 10                52(11), 132(27), 212(43)
21679          10, 10, 10                51(11), 131(27), 211(43)
21680          10, 10, 10                50(10), 130(26), 210(42)
21681          10, 10, 10                49(10), 129(26), 209(42)
21682          10, 10, 10                48(10), 128(26), 208(42)
21683          10, 10, 10                47(10), 127(26), 207(42)
21684          10, 10, 10                46(10), 126(26), 206(42)
21685          10, 10, 10                 45(9), 125(25), 205(41)
21686          10, 10, 10                 44(9), 124(25), 204(41)
21687          10, 10, 10                 43(9), 123(25), 203(41)
21688          10, 10, 10                 42(9), 122(25), 202(41)
21689          10, 10, 10                 41(9), 121(25), 201(41)
21690          10, 10, 10                 40(8), 120(24), 200(40)
21691          10, 10, 10                 39(8), 119(24), 199(40)
21692          10, 10, 10                 38(8), 118(24), 198(40)
21693          10, 10, 10                 37(8), 117(24), 197(40)
21694          10, 10, 10                 36(8), 116(24), 196(40)
21695          10, 10, 10                 35(7), 115(23), 195(39)
21696          10, 10, 10                 34(7), 114(23), 194(39)
21697          10, 10, 10                 33(7), 113(23), 193(39)
21698          10, 10, 10                 32(7), 112(23), 192(39)
21699          10, 10, 10                 31(7), 111(23), 191(39)
21700          10, 10, 10                 30(6), 110(22), 190(38)
21701          10, 10, 10                 29(6), 109(22), 189(38)
21702          10, 10, 10                 28(6), 108(22), 188(38)
21703          10, 10, 10                 27(6), 107(22), 187(38)
21704          10, 10, 10                 26(6), 106(22), 186(38)
21705          10, 10, 10                 25(5), 105(21), 185(37)
21706          10, 10, 10                 24(5), 104(21), 184(37)
21707          10, 10, 10                 23(5), 103(21), 183(37)
21708          10, 10, 10                 22(5), 102(21), 182(37)
21709          10, 10, 10                 21(5), 101(21), 181(37)
21710          10, 10, 10                 20(4), 100(20), 180(36)
21711          10, 10, 10                  19(4), 99(20), 179(36)
21712          10, 10, 10                  18(4), 98(20), 178(36)
21713          10, 10, 10                  17(4), 97(20), 177(36)
21714          10, 10, 10                  16(4), 96(20), 176(36)
21715          10, 10, 10                  15(3), 95(19), 175(35)
21716          10, 10, 10                  14(3), 94(19), 174(35)
21717          10, 10, 10                  13(3), 93(19), 173(35)
21718          10, 10, 10                  12(3), 92(19), 172(35)
21719          10, 10, 10                  11(3), 91(19), 171(35)
21720          10, 10, 10                  10(2), 90(18), 170(34)
21721          10, 10, 10                   9(2), 89(18), 169(34)
21722          10, 10, 10                   8(2), 88(18), 168(34)
21723          10, 10, 10                   7(2), 87(18), 167(34)
21724          10, 10, 10                   6(2), 86(18), 166(34)
21725          10, 10, 10                   5(1), 85(17), 165(33)
21726          10, 10, 10                   4(1), 84(17), 164(33)
21727          10, 10, 10                   3(1), 83(17), 163(33)
21728          10, 10, 10                   2(1), 82(17), 162(33)
21729          10, 10, 10                   1(1), 81(17), 161(33)
21730          10, 10, 10                80(16), 160(32), 240(48)
21731          10, 10, 10                79(16), 159(32), 239(48)
21732          10, 10, 10                78(16), 158(32), 238(48)
21733          10, 10, 10                77(16), 157(32), 237(48)
21734          10, 10, 10                76(16), 156(32), 236(48)
21735          10, 10, 10                75(15), 155(31), 235(47)
21736          10, 10, 10                74(15), 154(31), 234(47)
21737          10, 10, 10                73(15), 153(31), 233(47)
21738          10, 10, 10                72(15), 152(31), 232(47)
21739          10, 10, 10                71(15), 151(31), 231(47)
21740          10, 10, 10                70(14), 150(30), 230(46)
21741          10, 10, 10                69(14), 149(30), 229(46)
21742          10, 10, 10                68(14), 148(30), 228(46)
21743          10, 10, 10                67(14), 147(30), 227(46)
21744          10, 10, 10                66(14), 146(30), 226(46)
21745          10, 10, 10                65(13), 145(29), 225(45)
21746          10, 10, 10                64(13), 144(29), 224(45)
21747          10, 10, 10                63(13), 143(29), 223(45)
21748          10, 10, 10                62(13), 142(29), 222(45)
21749          10, 10, 10                61(13), 141(29), 221(45)
21750          10, 10, 10                60(12), 140(28), 220(44)
21751          10, 10, 10                59(12), 139(28), 219(44)
21752          10, 10, 10                58(12), 138(28), 218(44)
21753          10, 10, 10                57(12), 137(28), 217(44)
21754          10, 10, 10                56(12), 136(28), 216(44)
21755          10, 10, 10                55(11), 135(27), 215(43)
21756          10, 10, 10                54(11), 134(27), 214(43)
21757          10, 10, 10                53(11), 133(27), 213(43)
21758          10, 10, 10                52(11), 132(27), 212(43)
21759          10, 10, 10                51(11), 131(27), 211(43)
21760          10, 10, 10                50(10), 130(26), 210(42)
21761          10, 10, 10                49(10), 129(26), 209(42)
21762          10, 10, 10                48(10), 128(26), 208(42)
21763          10, 10, 10                47(10), 127(26), 207(42)
21764          10, 10, 10                46(10), 126(26), 206(42)
21765          10, 10, 10                 45(9), 125(25), 205(41)
21766          10, 10, 10                 44(9), 124(25), 204(41)
21767          10, 10, 10                 43(9), 123(25), 203(41)
21768          10, 10, 10                 42(9), 122(25), 202(41)
21769          10, 10, 10                 41(9), 121(25), 201(41)
21770          10, 10, 10                 40(8), 120(24), 200(40)
21771          10, 10, 10                 39(8), 119(24), 199(40)
21772          10, 10, 10                 38(8), 118(24), 198(40)
21773          10, 10, 10                 37(8), 117(24), 197(40)
21774          10, 10, 10                 36(8), 116(24), 196(40)
21775          10, 10, 10                 35(7), 115(23), 195(39)
21776          10, 10, 10                 34(7), 114(23), 194(39)
21777          10, 10, 10                 33(7), 113(23), 193(39)
21778          10, 10, 10                 32(7), 112(23), 192(39)
21779          10, 10, 10                 31(7), 111(23), 191(39)
21780          10, 10, 10                 30(6), 110(22), 190(38)
21781          10, 10, 10                 29(6), 109(22), 189(38)
21782          10, 10, 10                 28(6), 108(22), 188(38)
21783          10, 10, 10                 27(6), 107(22), 187(38)
21784          10, 10, 10                 26(6), 106(22), 186(38)
21785          10, 10, 10                 25(5), 105(21), 185(37)
21786          10, 10, 10                 24(5), 104(21), 184(37)
21787          10, 10, 10                 23(5), 103(21), 183(37)
21788          10, 10, 10                 22(5), 102(21), 182(37)
21789          10, 10, 10                 21(5), 101(21), 181(37)
21790          10, 10, 10                 20(4), 100(20), 180(36)
21791          10, 10, 10                  19(4), 99(20), 179(36)
21792          10, 10, 10                  18(4), 98(20), 178(36)
21793          10, 10, 10                  17(4), 97(20), 177(36)
21794          10, 10, 10                  16(4), 96(20), 176(36)
21795          10, 10, 10                  15(3), 95(19), 175(35)
21796          10, 10, 10                  14(3), 94(19), 174(35)
21797          10, 10, 10                  13(3), 93(19), 173(35)
21798          10, 10, 10                  12(3), 92(19), 172(35)
21799          10, 10, 10                  11(3), 91(19), 171(35)
21800          10, 10, 10                  10(2), 90(18), 170(34)
21801          10, 10, 10                   9(2), 89(18), 169(34)
21802          10, 10, 10                   8(2), 88(18), 168(34)
21803          10, 10, 10                   7(2), 87(18), 167(34)
21804          10, 10, 10                   6(2), 86(18), 166(34)
21805          10, 10, 10                   5(1), 85(17), 165(33)
21806          10, 10, 10                   4(1), 84(17), 164(33)
21807          10, 10, 10                   3(1), 83(17), 163(33)
21808          10, 10, 10                   2(1), 82(17), 162(33)
21809          10, 10, 10                   1(1), 81(17), 161(33)
21810          10, 10, 10                80(16), 160(32), 240(48)
21811          10, 10, 10                79(16), 159(32), 239(48)
21812          10, 10, 10                78(16), 158(32), 238(48)
21813          10, 10, 10                77(16), 157(32), 237(48)
21814          10, 10, 10                76(16), 156(32), 236(48)
21815          10, 10, 10                75(15), 155(31), 235(47)
21816          10, 10, 10                74(15), 154(31), 234(47)
21817          10, 10, 10                73(15), 153(31), 233(47)
21818          10, 10, 10                72(15), 152(31), 232(47)
21819          10, 10, 10                71(15), 151(31), 231(47)
21820          10, 10, 10                70(14), 150(30), 230(46)
21821          10, 10, 10                69(14), 149(30), 229(46)
21822          10, 10, 10                68(14), 148(30), 228(46)
21823          10, 10, 10                67(14), 147(30), 227(46)
21824          10, 10, 10                 36(8), 116(24), 196(40)
21825          10, 10, 10                 35(7), 115(23), 195(39)
21826          10, 10, 10                 34(7), 114(23), 194(39)
21827          10, 10, 10                 33(7), 113(23), 193(39)
21828          10, 10, 10                 32(7), 112(23), 192(39)
21829          10, 10, 10                 31(7), 111(23), 191(39)
21830          10, 10, 10                 30(6), 110(22), 190(38)
21831          10, 10, 10                 29(6), 109(22), 189(38)
21832          10, 10, 10                 28(6), 108(22), 188(38)
21833          10, 10, 10                 27(6), 107(22), 187(38)
21834          10, 10, 10                 26(6), 106(22), 186(38)
21835          10, 10, 10                 25(5), 105(21), 185(37)
21836          10, 10, 10                 24(5), 104(21), 184(37)
21837          10, 10, 10                 23(5), 103(21), 183(37)
21838          10, 10, 10                 22(5), 102(21), 182(37)
21839          10, 10, 10                 21(5), 101(21), 181(37)
21840          10, 10, 10                 20(4), 100(20), 180(36)
21841          10, 10, 10                  19(4), 99(20), 179(36)
21842          10, 10, 10                  18(4), 98(20), 178(36)
21843          10, 10, 10                  17(4), 97(20), 177(36)
21844          10, 10, 10                  16(4), 96(20), 176(36)
21845          10, 10, 10                  15(3), 95(19), 175(35)
21846          10, 10, 10                  14(3), 94(19), 174(35)
21847          10, 10, 10                  13(3), 93(19), 173(35)
21848          10, 10, 10                  12(3), 92(19), 172(35)
21849          10, 10, 10                  11(3), 91(19), 171(35)
21850          10, 10, 10                  10(2), 90(18), 170(34)
21851          10, 10, 10                   9(2), 89(18), 169(34)
21852          10, 10, 10                   8(2), 88(18), 168(34)
21853          10, 10, 10                   7(2), 87(18), 167(34)
21854          10, 10, 10                   6(2), 86(18), 166(34)
21855          10, 10, 10                   5(1), 85(17), 165(33)
21856          10, 10, 10                   4(1), 84(17), 164(33)
21857          10, 10, 10                   3(1), 83(17), 163(33)
21858          10, 10, 10                   2(1), 82(17), 162(33)
21859          10, 10, 10                   1(1), 81(17), 161(33)
21860          10, 10, 10                80(16), 160(32), 240(48)
21861          10, 10, 10                79(16), 159(32), 239(48)
21862          10, 10, 10                78(16), 158(32), 238(48)
21863          10, 10, 10                77(16), 157(32), 237(48)
21864          10, 10, 10                76(16), 156(32), 236(48)
21865          10, 10, 10                75(15), 155(31), 235(47)
21866          10, 10, 10                74(15), 154(31), 234(47)
21867          10, 10, 10                73(15), 153(31), 233(47)
21868          10, 10, 10                72(15), 152(31), 232(47)
21869          10, 10, 10                71(15), 151(31), 231(47)
21870          10, 10, 10                70(14), 150(30), 230(46)
21871          10, 10, 10                69(14), 149(30), 229(46)
21872          10, 10, 10                68(14), 148(30), 228(46)
21873          10, 10, 10                67(14), 147(30), 227(46)
21874          10, 10, 10                66(14), 146(30), 226(46)
21875          10, 10, 10                65(13), 145(29), 225(45)
21876          10, 10, 10                64(13), 144(29), 224(45)
21877          10, 10, 10                63(13), 143(29), 223(45)
21878          10, 10, 10                62(13), 142(29), 222(45)
21879          10, 10, 10                 22(5), 102(21), 182(37)
21880          10, 10, 10                 21(5), 101(21), 181(37)
21881          10, 10, 10                 20(4), 100(20), 180(36)
21882          10, 10, 10                  19(4), 99(20), 179(36)
21883          10, 10, 10                  18(4), 98(20), 178(36)
21884          10, 10, 10                  17(4), 97(20), 177(36)
21885          10, 10, 10                  16(4), 96(20), 176(36)
21886          10, 10, 10                  15(3), 95(19), 175(35)
21887          10, 10, 10                  14(3), 94(19), 174(35)
21888          10, 10, 10                  13(3), 93(19), 173(35)
21889          10, 10, 10                  12(3), 92(19), 172(35)
21890          10, 10, 10                  11(3), 91(19), 171(35)
21891          10, 10, 10                  10(2), 90(18), 170(34)
21892          10, 10, 10                   9(2), 89(18), 169(34)
21893          10, 10, 10                   8(2), 88(18), 168(34)
21894          10, 10, 10                   7(2), 87(18), 167(34)
21895          10, 10, 10                   6(2), 86(18), 166(34)
21896          10, 10, 10                   5(1), 85(17), 165(33)
21897          10, 10, 10                   4(1), 84(17), 164(33)
21898          10, 10, 10                   3(1), 83(17), 163(33)
21899          10, 10, 10                   2(1), 82(17), 162(33)
21900          10, 10, 10                   1(1), 81(17), 161(33)
21901          10, 10, 10                80(16), 160(32), 240(48)
21902          10, 10, 10                79(16), 159(32), 239(48)
21903          10, 10, 10                78(16), 158(32), 238(48)
21904          10, 10, 10                77(16), 157(32), 237(48)
21905          10, 10, 10                76(16), 156(32), 236(48)
21906          10, 10, 10                75(15), 155(31), 235(47)
21907          10, 10, 10                74(15), 154(31), 234(47)
21908          10, 10, 10                73(15), 153(31), 233(47)
21909          10, 10, 10                72(15), 152(31), 232(47)
21910          10, 10, 10                71(15), 151(31), 231(47)
21911          10, 10, 10                70(14), 150(30), 230(46)
21912          10, 10, 10                69(14), 149(30), 229(46)
21913          10, 10, 10                68(14), 148(30), 228(46)
21914          10, 10, 10                67(14), 147(30), 227(46)
21915          10, 10, 10                66(14), 146(30), 226(46)
21916          10, 10, 10                65(13), 145(29), 225(45)
21917          10, 10, 10                64(13), 144(29), 224(45)
21918          10, 10, 10                63(13), 143(29), 223(45)
21919          10, 10, 10                62(13), 142(29), 222(45)
21920          10, 10, 10                61(13), 141(29), 221(45)
21921          10, 10, 10                60(12), 140(28), 220(44)
21922          10, 10, 10                59(12), 139(28), 219(44)
21923          10, 10, 10                58(12), 138(28), 218(44)
21924          10, 10, 10                57(12), 137(28), 217(44)
21925          10, 10, 10                56(12), 136(28), 216(44)
21926          10, 10, 10                55(11), 135(27), 215(43)
21927          10, 10, 10                54(11), 134(27), 214(43)
21928          10, 10, 10                53(11), 133(27), 213(43)
21929          10, 10, 10                52(11), 132(27), 212(43)
21930          10, 10, 10                51(11), 131(27), 211(43)
21931          10, 10, 10                50(10), 130(26), 210(42)
21932          10, 10, 10                49(10), 129(26), 209(42)
21933          10, 10, 10                48(10), 128(26), 208(42)
21934          10, 10, 10                47(10), 127(26), 207(42)
21935          10, 10, 10                46(10), 126(26), 206(42)
21936          10, 10, 10                 45(9), 125(25), 205(41)
21937          10, 10, 10                 44(9), 124(25), 204(41)
21938          10, 10, 10                 43(9), 123(25), 203(41)
21939          10, 10, 10                 42(9), 122(25), 202(41)
21940          10, 10, 10                 41(9), 121(25), 201(41)
21941          10, 10, 10                 40(8), 120(24), 200(40)
21942          10, 10, 10                 39(8), 119(24), 199(40)
21943          10, 10, 10                 38(8), 118(24), 198(40)
21944          10, 10, 10                 37(8), 117(24), 197(40)
21945          10, 10, 10                 36(8), 116(24), 196(40)
21946          10, 10, 10                 35(7), 115(23), 195(39)
21947          10, 10, 10                 34(7), 114(23), 194(39)
21948          10, 10, 10                 33(7), 113(23), 193(39)
21949          10, 10, 10                 32(7), 112(23), 192(39)
21950          10, 10, 10                 31(7), 111(23), 191(39)
21951          10, 10, 10                 30(6), 110(22), 190(38)
21952          10, 10, 10                 29(6), 109(22), 189(38)
21953          10, 10, 10                 28(6), 108(22), 188(38)
21954          10, 10, 10                 27(6), 107(22), 187(38)
21955          10, 10, 10                 26(6), 106(22), 186(38)
21956          10, 10, 10                 25(5), 105(21), 185(37)
21957          10, 10, 10                 24(5), 104(21), 184(37)
21958          10, 10, 10                 23(5), 103(21), 183(37)
21959          10, 10, 10                 22(5), 102(21), 182(37)
21960          10, 10, 10                 21(5), 101(21), 181(37)
21961          10, 10, 10                 20(4), 100(20), 180(36)
21962          10, 10, 10                  19(4), 99(20), 179(36)
21963          10, 10, 10                  18(4), 98(20), 178(36)
21964          10, 10, 10                  17(4), 97(20), 177(36)
21965          10, 10, 10                  16(4), 96(20), 176(36)
21966          10, 10, 10                  15(3), 95(19), 175(35)
21967          10, 10, 10                  14(3), 94(19), 174(35)
21968          10, 10, 10                  13(3), 93(19), 173(35)
21969          10, 10, 10                  12(3), 92(19), 172(35)
21970          10, 10, 10                  11(3), 91(19), 171(35)
21971          10, 10, 10                  10(2), 90(18), 170(34)
21972          10, 10, 10                   9(2), 89(18), 169(34)
21973          10, 10, 10                   8(2), 88(18), 168(34)
21974          10, 10, 10                   7(2), 87(18), 167(34)
21975          10, 10, 10                   6(2), 86(18), 166(34)
21976          10, 10, 10                   5(1), 85(17), 165(33)
21977          10, 10, 10                   4(1), 84(17), 164(33)
21978          10, 10, 10                 22(5), 102(21), 182(37)
21979          10, 10, 10                 21(5), 101(21), 181(37)
21980          10, 10, 10                 20(4), 100(20), 180(36)
21981          10, 10, 10                  19(4), 99(20), 179(36)
21982          10, 10, 10                  18(4), 98(20), 178(36)
21983          10, 10, 10                  17(4), 97(20), 177(36)
21984          10, 10, 10                  16(4), 96(20), 176(36)
21985          10, 10, 10                  15(3), 95(19), 175(35)
21986          10, 10, 10                  14(3), 94(19), 174(35)
21987          10, 10, 10                  13(3), 93(19), 173(35)
21988          10, 10, 10                  12(3), 92(19), 172(35)
21989          10, 10, 10                  11(3), 91(19), 171(35)
21990          10, 10, 10                  10(2), 90(18), 170(34)
21991          10, 10, 10                   9(2), 89(18), 169(34)
21992          10, 10, 10                68(14), 148(30), 228(46)
21993          10, 10, 10                67(14), 147(30), 227(46)
21994          10, 10, 10                66(14), 146(30), 226(46)
21995          10, 10, 10                65(13), 145(29), 225(45)
21996          10, 10, 10                64(13), 144(29), 224(45)
21997          10, 10, 10                63(13), 143(29), 223(45)
21998          10, 10, 10                62(13), 142(29), 222(45)
21999          10, 10, 10                61(13), 141(29), 221(45)
22000          10, 10, 10                60(12), 140(28), 220(44)
22001          10, 10, 10                59(12), 139(28), 219(44)
22002          10, 10, 10                58(12), 138(28), 218(44)
22003          10, 10, 10                57(12), 137(28), 217(44)
22004          10, 10, 10                56(12), 136(28), 216(44)
22005          10, 10, 10                55(11), 135(27), 215(43)
22006          10, 10, 10                54(11), 134(27), 214(43)
22007          10, 10, 10                53(11), 133(27), 213(43)
22008          10, 10, 10                52(11), 132(27), 212(43)
22009          10, 10, 10                51(11), 131(27), 211(43)
22010          10, 10, 10                50(10), 130(26), 210(42)
22011          10, 10, 10                49(10), 129(26), 209(42)
22012          10, 10, 10                48(10), 128(26), 208(42)
22013          10, 10, 10                47(10), 127(26), 207(42)
22014          10, 10, 10                46(10), 126(26), 206(42)
22015          10, 10, 10                 45(9), 125(25), 205(41)
22016          10, 10, 10                 44(9), 124(25), 204(41)
22017          10, 10, 10                 43(9), 123(25), 203(41)
22018          10, 10, 10                 42(9), 122(25), 202(41)
22019          10, 10, 10                 41(9), 121(25), 201(41)
22020          10, 10, 10                 40(8), 120(24), 200(40)
22021          10, 10, 10                 39(8), 119(24), 199(40)
22022          10, 10, 10                 38(8), 118(24), 198(40)
22023          10, 10, 10                 37(8), 117(24), 197(40)
22024          10, 10, 10                 36(8), 116(24), 196(40)
22025          10, 10, 10                 35(7), 115(23), 195(39)
22026          10, 10, 10                 34(7), 114(23), 194(39)
22027          10, 10, 10                 33(7), 113(23), 193(39)
22028          10, 10, 10                 32(7), 112(23), 192(39)
22029          10, 10, 10                 31(7), 111(23), 191(39)
22030          10, 10, 10                 30(6), 110(22), 190(38)
22031          10, 10, 10                 29(6), 109(22), 189(38)
22032          10, 10, 10                 28(6), 108(22), 188(38)
22033          10, 10, 10                 27(6), 107(22), 187(38)
22034          10, 10, 10                 26(6), 106(22), 186(38)
22035          10, 10, 10                 25(5), 105(21), 185(37)
22036          10, 10, 10                 24(5), 104(21), 184(37)
22037          10, 10, 10                 23(5), 103(21), 183(37)
22038          10, 10, 10                 22(5), 102(21), 182(37)
22039          10, 10, 10                 21(5), 101(21), 181(37)
22040          10, 10, 10                 20(4), 100(20), 180(36)
22041          10, 10, 10                  19(4), 99(20), 179(36)
22042          10, 10, 10                   4(1), 84(17), 164(33)
22043          10, 10, 10                   3(1), 83(17), 163(33)
22044          10, 10, 10                   2(1), 82(17), 162(33)
22045          10, 10, 10                   1(1), 81(17), 161(33)
22046          10, 10, 10                80(16), 160(32), 240(48)
22047          10, 10, 10                79(16), 159(32), 239(48)
22048          10, 10, 10                78(16), 158(32), 238(48)
22049          10, 10, 10                77(16), 157(32), 237(48)
22050          10, 10, 10                76(16), 156(32), 236(48)
22051          10, 10, 10                75(15), 155(31), 235(47)
22052          10, 10, 10                74(15), 154(31), 234(47)
22053          10, 10, 10                73(15), 153(31), 233(47)
22054          10, 10, 10                72(15), 152(31), 232(47)
22055          10, 10, 10                71(15), 151(31), 231(47)
22056          10, 10, 10                70(14), 150(30), 230(46)
22057          10, 10, 10                69(14), 149(30), 229(46)
22058          10, 10, 10                68(14), 148(30), 228(46)
22059          10, 10, 10                67(14), 147(30), 227(46)
22060          10, 10, 10                66(14), 146(30), 226(46)
22061          10, 10, 10                65(13), 145(29), 225(45)
22062          10, 10, 10                64(13), 144(29), 224(45)
22063          10, 10, 10                63(13), 143(29), 223(45)
22064          10, 10, 10                62(13), 142(29), 222(45)
22065          10, 10, 10                61(13), 141(29), 221(45)
22066          10, 10, 10                60(12), 140(28), 220(44)
22067          10, 10, 10                59(12), 139(28), 219(44)
22068          10, 10, 10                58(12), 138(28), 218(44)
22069          10, 10, 10                57(12), 137(28), 217(44)
22070          10, 10, 10                56(12), 136(28), 216(44)
22071          10, 10, 10                55(11), 135(27), 215(43)
22072          10, 10, 10                54(11), 134(27), 214(43)
22073          10, 10, 10                53(11), 133(27), 213(43)
22074          10, 10, 10                52(11), 132(27), 212(43)
22075          10, 10, 10                51(11), 131(27), 211(43)
22076          10, 10, 10                50(10), 130(26), 210(42)
22077          10, 10, 10                  12(3), 92(19), 172(35)
22078          10, 10, 10                  11(3), 91(19), 171(35)
22079          10, 10, 10                  10(2), 90(18), 170(34)
22080          10, 10, 10                   9(2), 89(18), 169(34)
22081          10, 10, 10                   8(2), 88(18), 168(34)
22082          10, 10, 10                   7(2), 87(18), 167(34)
22083          10, 10, 10                   6(2), 86(18), 166(34)
22084          10, 10, 10                   5(1), 85(17), 165(33)
22085          10, 10, 10                   4(1), 84(17), 164(33)
22086          10, 10, 10                   3(1), 83(17), 163(33)
22087          10, 10, 10                   2(1), 82(17), 162(33)
22088          10, 10, 10                   1(1), 81(17), 161(33)
22089          10, 10, 10                80(16), 160(32), 240(48)
22090          10, 10, 10                79(16), 159(32), 239(48)
22091          10, 10, 10                78(16), 158(32), 238(48)
22092          10, 10, 10                77(16), 157(32), 237(48)
22093          10, 10, 10                76(16), 156(32), 236(48)
