hh_id,hh_name,hh_inCDA,hh_size,hh_village-id,,,
14340,20-189-B-0,0,6,120,60,,
14341,20-192-C-0,0,7,120,70,,
14342,20-194-A-0,0,6,120,60,,
14343,20-195-A-0,0,10,120,100,,
14344,20-195-B-0,0,1,120,10,,
14345,20-200-A-0,0,1,120,10,,
14346,20-203-A-0,0,20,120,200,,
14347,20-206-A-0,0,18,120,180,,
14348,20-208-A-0,0,2,120,20,,
14349,20-208-D-0,0,10,120,100,,
14350,20-211-B-0,0,7,120,70,,
14351,20-214-A-0,0,12,120,120,,
14352,20-215-C-0,0,1,120,10,,
14353,20-216-A-0,0,21,120,210,,
14354,20-216-B-0,0,8,120,80,,
14355,20-216-C-0,0,6,120,60,,
14356,20-220-A-0,0,6,120,60,,
14357,20-220-B-0,0,8,120,80,,
14358,20-220-C-0,0,11,120,110,,
14359,20-221-A-0,0,6,120,60,,
14360,20-222-A-0,0,12,120,120,,
14361,20-226-A-0,0,1,120,10,,
14362,20-236-A-0,0,5,120,50,,
14363,20-237-A-0,0,8,120,80,,
14364,20-243-D-0,0,2,120,20,,
14365,20-249-A-0,0,10,120,100,,
14366,20-250-A-0,0,6,120,60,,
14367,20-251-C-0,0,4,120,40,,
14368,20-252-A-0,0,8,120,80,,
14369,20-255-C-0,0,6,120,60,,
14370,20-256-A-0,0,1,120,10,,
14371,20-257-A-0,0,5,120,50,,
14372,20-258-A-0,0,8,120,80,,
14373,20-259-A-0,0,2,120,20,,
14374,20-260-A-0,0,20,120,200,,
14375,20-261-A-0,0,7,120,70,,
14376,20-262-A-0,0,4,120,40,,
14377,20-264-A-0,0,6,120,60,,
14378,20-266-A-0,0,8,120,80,,
14379,20-267-A-0,0,6,120,60,,
14380,20-269-A-0,0,16,120,160,,
14381,20-270-A-0,0,6,120,60,,
14382,20-271-A-0,0,6,120,60,,
14383,20-272-A-0,0,10,120,100,,
14384,20-273-A-0,0,4,120,40,,
14385,20-274-A-0,0,3,120,30,,
14386,20-276-A-0,0,9,120,90,,
14387,20-277-A-0,0,5,120,50,,
14388,20-278-A-0,0,3,120,30,,
14389,20-279-A-0,0,5,120,50,,
14390,21-001-A-0,0,3,121,30,,
14391,21-006-C-0,0,4,121,40,,
14392,21-007-A-0,0,15,121,150,,
14393,21-008-A-0,0,5,121,50,,
14394,21-008-B-0,0,10,121,100,,
14395,21-009-A-0,0,25,121,250,,
14396,21-010-A-0,0,18,121,180,,
14397,21-010-B-0,0,1,121,10,,
14398,21-011-B-0,0,7,121,70,,
14399,21-011-C-0,0,5,121,50,,
14400,21-011-D-0,0,11,121,110,,
14401,21-013-A-0,0,7,121,70,,
14402,21-013-B-0,0,8,121,80,,
14403,21-013-C-0,0,13,121,130,,
14404,21-013-D-0,0,16,121,160,,
14405,21-013-E-0,0,22,121,220,,
14406,21-015-A-0,0,9,121,90,,
14407,21-015-B-0,0,4,121,40,,
14408,21-017-A-0,0,18,121,180,,
14409,21-017-B-0,0,4,121,40,,
14410,21-017-C-0,0,10,121,100,,
14411,21-018-A-0,0,22,121,220,,
14412,21-018-B-0,0,7,121,70,,
14413,21-020-A-0,0,14,121,140,,
14414,21-022-A-0,0,13,121,130,,
14415,21-022-B-0,0,7,121,70,,
14416,21-023-A-0,0,10,121,100,,
14417,21-024-A-0,0,4,121,40,,
14418,21-028-A-0,0,6,121,60,,
14419,21-029-A-0,0,16,121,160,,
14420,21-029-B-0,0,9,121,90,,
14421,21-031-A-0,0,7,121,70,,
14422,21-032-A-0,0,9,121,90,,
14423,21-033-A-0,0,10,121,100,,
14424,21-035-A-0,0,14,121,140,,
14425,21-035-B-0,0,5,121,50,,
14426,21-035-C-0,0,5,121,50,,
14427,21-035-D-0,0,7,121,70,,
14428,21-037-A-0,0,16,121,160,,
14429,21-038-B-0,0,18,121,180,,
14430,21-038-C-0,0,16,121,160,,
14431,21-038-D-0,0,13,121,130,,
14432,21-042-A-0,0,10,121,100,,
14433,21-043-A-0,0,21,121,210,,
14434,21-044-A-0,0,20,121,200,,
14435,21-046-A-0,0,10,121,100,,
14436,21-046-C-0,0,3,121,30,,
14437,21-047-A-0,0,12,121,120,,
14438,21-047-B-0,0,5,121,50,,
14439,21-048-A-0,0,16,121,160,,
14440,21-049-A-0,0,12,121,120,,
14441,21-050-A-0,0,4,121,40,,
14442,21-050-B-0,0,7,121,70,,
14443,21-050-C-0,0,10,121,100,,
14444,21-051-A-0,0,9,121,90,,
14445,21-052-A-0,0,5,121,50,,
14446,21-052-B-0,0,5,121,50,,
14447,21-053-A-0,0,13,121,130,,
14448,21-053-B-0,0,7,121,70,,
14449,21-053-C-0,0,9,121,90,,
14450,21-055-A-0,0,24,121,240,,
14451,21-057-A-0,0,6,121,60,,
14452,21-058-A-0,0,9,121,90,,
14453,21-060-A-0,0,6,121,60,,
14454,21-060-B-0,0,9,121,90,,
14455,21-060-C-0,0,9,121,90,,
14456,21-061-A-0,0,10,121,100,,
14457,21-063-A-0,0,6,121,60,,
14458,21-064-A-0,0,8,121,80,,
14459,21-065-A-0,0,15,121,150,,
14460,21-068-A-0,0,6,121,60,,
14461,21-069-A-0,0,11,121,110,,
14462,21-070-A-0,0,17,121,170,,
14463,21-072-A-0,0,9,121,90,,
14464,21-074-A-0,0,8,121,80,,
14465,21-074-B-0,0,1,121,10,,
14466,21-076-A-0,0,7,121,70,,
14467,21-076-B-0,0,12,121,120,,
14468,21-076-C-0,0,11,121,110,,
14469,21-077-A-0,0,11,121,110,,
14470,21-081-A-0,0,8,121,80,,
14471,21-083-B-0,0,10,121,100,,
14472,21-084-A-0,0,13,121,130,,
14473,21-084-B-0,0,7,121,70,,
14474,21-084-C-0,0,5,121,50,,
14475,21-084-D-0,0,6,121,60,,
14476,21-085-B-0,0,8,121,80,,
14477,21-086-A-0,0,12,121,120,,
14478,21-087-A-0,0,1,121,10,,
14479,21-087-B-0,0,7,121,70,,
14480,21-087-C-0,0,14,121,140,,
14481,21-088-A-0,0,6,121,60,,
14482,21-088-B-0,0,6,121,60,,
14483,21-089-A-0,0,8,121,80,,
14484,21-090-A-0,0,9,121,90,,
14485,21-091-A-0,0,9,121,90,,
14486,21-092-A-0,0,11,121,110,,
14487,21-093-A-0,0,7,121,70,,
14488,21-096-A-0,0,12,121,120,,
14489,21-098-A-0,0,6,121,60,,
14490,21-099-B-0,0,17,121,170,,
14491,21-099-C-0,0,13,121,130,,
14492,21-100-A-0,0,27,121,270,,
14493,21-101-A-0,0,13,121,130,,
14494,21-102-A-0,0,9,121,90,,
14495,21-103-A-0,0,4,121,40,,
14496,21-105-A-0,0,10,121,100,,
14497,21-105-B-0,0,3,121,30,,
14498,21-106-A-0,0,11,121,110,,
14499,21-107-A-0,0,2,121,20,,
14500,21-107-B-0,0,10,121,100,,
14501,21-108-A-0,0,11,121,110,,
14502,21-110-A-0,0,31,121,310,,
14503,21-111-A-0,0,17,121,170,,
14504,21-112-A-0,0,6,121,60,,
14505,21-113-A-0,0,7,121,70,,
14506,21-113-B-0,0,13,121,130,,
14507,21-113-C-0,0,6,121,60,,
14508,21-113-D-0,0,7,121,70,,
14509,21-114-A-0,0,4,121,40,,
14510,21-115-A-0,0,6,121,60,,
14511,21-115-B-0,0,8,121,80,,
14512,21-116-A-0,0,23,121,230,,
14513,21-116-B-0,0,9,121,90,,
14514,21-117-A-0,0,11,121,110,,
14515,21-119-A-0,0,11,121,110,,
14516,21-120-A-0,0,10,121,100,,
14517,21-121-A-0,0,9,121,90,,
14518,21-121-B-0,0,6,121,60,,
14519,21-122-A-0,0,6,121,60,,
14520,21-125-A-0,0,7,121,70,,
14521,21-126-A-0,0,6,121,60,,
14522,21-126-B-0,0,11,121,110,,
14523,21-126-D-0,0,4,121,40,,
14524,21-127-A-0,0,11,121,110,,
14525,21-128-A-0,0,16,121,160,,
14526,21-129-A-0,0,10,121,100,,
14527,21-129-B-0,0,7,121,70,,
14528,21-130-A-0,0,9,121,90,,
14529,21-131-A-0,0,20,121,200,,
14530,21-132-A-0,0,9,121,90,,
14531,21-133-A-0,0,16,121,160,,
14532,21-134-A-0,0,8,121,80,,
14533,21-135-A-0,0,29,121,290,,
14534,21-137-A-0,0,6,121,60,,
14535,21-137-B-0,0,5,121,50,,
14536,21-138-B-0,0,27,121,270,,
14537,21-141-A-0,0,7,121,70,,
14538,21-141-C-0,0,15,121,150,,
14539,21-141-D-0,0,8,121,80,,
14540,21-141-E-0,0,5,121,50,,
14541,21-142-A-0,0,23,121,230,,
14542,21-143-A-0,0,8,121,80,,
14543,21-144-A-0,0,14,121,140,,
14544,21-145-A-0,0,13,121,130,,
14545,21-145-C-0,0,8,121,80,,
14546,21-146-B-0,0,2,121,20,,
14547,21-147-A-0,0,15,121,150,,
14548,21-148-A-0,0,15,121,150,,
14549,21-148-B-0,0,6,121,60,,
14550,21-149-A-0,0,16,121,160,,
14551,21-150-A-0,0,14,121,140,,
14552,21-150-B-0,0,5,121,50,,
14553,21-151-A-0,0,8,121,80,,
14554,21-152-A-0,0,11,121,110,,
14555,21-153-A-0,0,1,121,10,,
14556,21-154-A-0,0,22,121,220,,
14557,21-154-B-0,0,17,121,170,,
14558,21-154-C-0,0,12,121,120,,
14559,21-155-A-0,0,20,121,200,,
14560,21-155-B-0,0,9,121,90,,
14561,21-156-A-0,0,1,121,10,,
14562,21-157-A-0,0,10,121,100,,
14563,21-158-A-0,0,16,121,160,,
14564,21-160-A-0,0,7,121,70,,
14565,21-162-A-0,0,17,121,170,,
14566,21-163-A-0,0,14,121,140,,
14567,21-163-B-0,0,6,121,60,,
14568,21-164-A-0,0,18,121,180,,
14569,21-164-B-0,0,5,121,50,,
14570,21-165-A-0,0,14,121,140,,
14571,21-168-A-0,0,1,121,10,,
14572,21-168-B-0,0,6,121,60,,
14573,21-168-C-0,0,7,121,70,,
14574,21-187-A-0,0,15,121,150,,
14575,21-189-A-0,0,8,121,80,,
14576,21-190-A-0,0,7,121,70,,
14577,21-190-B-0,0,8,121,80,,
14578,21-190-C-0,0,5,121,50,,
14579,21-191-A-0,0,15,121,150,,
14580,21-191-B-0,0,7,121,70,,
14581,21-192-A-0,0,16,121,160,,
14582,21-193-A-0,0,4,121,40,,
14583,21-194-B-0,0,7,121,70,,
14584,21-197-A-0,0,18,121,180,,
14585,21-199-A-0,0,14,121,140,,
14586,21-200-A-0,0,6,121,60,,
14587,21-201-A-0,0,11,121,110,,
14588,21-202-A-0,0,22,121,220,,
14589,21-204-A-0,0,9,121,90,,
14590,21-205-B-0,0,1,121,10,,
14591,21-207-A-0,0,11,121,110,,
14592,21-207-B-0,0,6,121,60,,
14593,21-208-A-0,0,10,121,100,,
14594,21-212-A-0,0,6,121,60,,
14595,21-213-A-0,0,10,121,100,,
14596,21-214-A-0,0,2,121,20,,
14597,21-214-B-0,0,13,121,130,,
14598,21-214-C-0,0,6,121,60,,
14599,21-215-B-0,0,9,121,90,,
14600,21-215-C-0,0,7,121,70,,
14601,21-215-D-0,0,5,121,50,,
14602,21-219-A-0,0,12,121,120,,
14603,21-220-A-0,0,7,121,70,,
14604,21-223-A-0,0,3,121,30,,
14605,21-224-B-0,0,11,121,110,,
14606,21-224-C-0,0,14,121,140,,
14607,21-228-A-0,0,13,121,130,,
14608,21-229-A-0,0,7,121,70,,
14609,21-235-F-0,0,7,121,70,,
14610,21-236-C-0,0,6,121,60,,
14611,21-237-A-0,0,5,121,50,,
14612,21-243-A-0,0,15,121,150,,
14613,21-246-A-0,0,2,121,20,,
14614,21-247-B-0,0,1,121,10,,
14615,21-248-A-0,0,11,121,110,,
14616,21-249-A-0,0,3,121,30,,
14617,21-250-A-0,0,13,121,130,,
14618,21-251-A-0,0,22,121,220,,
14619,21-252-A-0,0,6,121,60,,
14620,21-253-A-0,0,8,121,80,,
14621,21-254-C-0,0,4,121,40,,
14622,21-254-E-0,0,1,121,10,,
14623,21-254-H-0,0,2,121,20,,
14624,21-254-J-0,0,4,121,40,,
14625,21-254-K-0,0,4,121,40,,
14626,21-254-L-0,0,4,121,40,,
14627,21-255-A-0,0,12,121,120,,
14628,21-256-A-0,0,17,121,170,,
14629,21-257-A-0,0,2,121,20,,
14630,21-257-C-0,0,1,121,10,,
14631,21-258-A-0,0,7,121,70,,
14632,21-258-B-0,0,5,121,50,,
14633,21-259-B-0,0,1,121,10,,
14634,21-263-A-0,0,21,121,210,,
14635,21-263-B-0,0,15,121,150,,
14636,21-264-A-0,0,10,121,100,,
14637,21-266-A-0,0,10,121,100,,
14638,21-267-A-0,0,6,121,60,,
14639,21-268-A-0,0,17,121,170,,
14640,21-275-A-0,0,4,121,40,,
14641,21-276-A-0,0,1,121,10,,
14642,21-277-A-0,0,3,121,30,,
14643,21-278-A-0,0,4,121,40,,
14644,21-280-A-0,0,12,121,120,,
14645,21-281-A-0,0,4,121,40,,
14646,21-282-A-0,0,18,121,180,,
14647,21-283-A-0,0,5,121,50,,
14648,21-284-A-0,0,5,121,50,,
14649,21-285-A-0,0,6,121,60,,
14650,21-286-A-0,0,6,121,60,,
14651,21-287-A-0,0,4,121,40,,
14652,21-288-A-0,0,5,121,50,,
14653,21-289-A-0,0,11,121,110,,
14654,21-290-A-0,0,8,121,80,,
14655,21-291-A-0,0,6,121,60,,
14656,21-292-A-0,0,6,121,60,,
14657,21-293-A-0,0,5,121,50,,
14658,21-294-A-0,0,7,121,70,,
14659,21-295-A-0,0,1,121,10,,
14660,21-296-A-0,0,1,121,10,,
14661,21-297-A-0,0,1,121,10,,
14662,21-298-A-0,0,3,121,30,,
14663,21-299-A-0,0,12,121,120,,
14664,21-300-A-0,0,1,121,10,,
14665,21-301-A-0,0,12,121,120,,
14666,21-302-A-0,0,5,121,50,,
14667,21-303-A-0,0,5,121,50,,
14668,21-304-A-0,0,7,121,70,,
14669,21-305-A-0,0,5,121,50,,
14670,21-306-A-0,0,7,121,70,,
14671,21-307-A-0,0,13,121,130,,
14672,21-308-A-0,0,13,121,130,,
14673,21-309-A-0,0,5,121,50,,
14674,21-310-A-0,0,5,121,50,,
14675,21-312-A-0,0,14,121,140,,
14676,21-313-A-0,0,4,121,40,,
14677,21-314-A-0,0,7,121,70,,
14678,21-315-A-0,0,5,121,50,,
14679,21-316-A-0,0,8,121,80,,
14680,21-317-A-0,0,14,121,140,,
14681,21-318-A-0,0,5,121,50,,
14682,21-319-A-0,0,2,121,20,,
14683,21-321-A-0,0,7,121,70,,
14684,21-322-A-0,0,4,121,40,,
14685,21-323-A-0,0,1,121,10,,
14686,21-324-A-0,0,5,121,50,,
14687,21-325-A-0,0,1,121,10,,
14688,21-326-B-0,0,1,121,10,,
14689,21-327-A-0,0,1,121,10,,
14690,21-328-A-0,0,5,121,50,,
14691,21-329-A-0,0,6,121,60,,
14692,21-330-A-0,0,16,121,160,,
14693,21-331-A-0,0,5,121,50,,
14694,21-332-A-0,0,1,121,10,,
14695,21-333-A-0,0,1,121,10,,
14696,21-334-A-0,0,2,121,20,,
14697,21-335-A-0,0,3,121,30,,
14698,21-336-A-0,0,4,121,40,,
14699,21-337-A-0,0,4,121,40,,
14700,21-338-A-0,0,1,121,10,,
14701,22-001-B-0,0,19,122,190,,
14702,22-001-C-0,0,2,122,20,,
14703,22-002-A-0,0,9,122,90,,
14704,22-002-B-0,0,4,122,40,,
14705,22-004-A-0,0,2,122,20,,
14706,22-004-B-0,0,6,122,60,,
14707,22-007-A-0,0,4,122,40,,
14708,22-009-A-0,0,1,122,10,,
14709,22-010-A-0,0,5,122,50,,
14710,22-011-A-0,0,11,122,110,,
14711,22-013-B-0,0,4,122,40,,
14712,22-017-A-0,0,25,122,250,,
14713,22-020-B-0,0,5,122,50,,
14714,22-020-C-0,0,4,122,40,,
14715,22-022-A-0,0,3,122,30,,
14716,22-022-B-0,0,3,122,30,,
14717,22-023-A-0,0,6,122,60,,
14718,22-023-C-0,0,13,122,130,,
14719,22-023-D-0,0,32,122,320,,
14720,22-023-E-0,0,16,122,160,,
14721,22-023-F-0,0,6,122,60,,
14722,22-024-B-0,0,5,122,50,,
14723,22-025-A-0,0,9,122,90,,
14724,22-030-A-0,0,10,122,100,,
14725,22-034-A-0,0,28,122,280,,
14726,22-038-A-0,0,12,122,120,,
14727,22-039-A-0,0,11,122,110,,
14728,22-040-A-0,0,7,122,70,,
14729,22-042-A-0,0,11,122,110,,
14730,22-044-A-0,0,24,122,240,,
14731,22-044-B-0,0,5,122,50,,
14732,22-046-A-0,0,2,122,20,,
14733,22-047-A-0,0,6,122,60,,
14734,22-051-B-0,0,6,122,60,,
14735,22-051-C-0,0,21,122,210,,
14736,22-051-D-0,0,3,122,30,,
14737,22-055-A-0,0,5,122,50,,
14738,22-056-B-0,0,7,122,70,,
14739,22-059-A-0,0,6,122,60,,
14740,22-060-A-0,0,4,122,40,,
14741,22-061-A-0,0,6,122,60,,
14742,22-061-B-0,0,6,122,60,,
14743,22-061-C-0,0,5,122,50,,
14744,22-063-A-0,0,5,122,50,,
14745,22-065-A-0,0,8,122,80,,
14746,22-066-A-0,0,8,122,80,,
14747,22-067-A-0,0,6,122,60,,
14748,22-070-A-0,0,11,122,110,,
14749,22-071-A-0,0,6,122,60,,
14750,22-072-A-0,0,7,122,70,,
14751,22-073-A-0,0,15,122,150,,
14752,22-076-A-0,0,18,122,180,,
14753,22-077-A-0,0,7,122,70,,
14754,22-084-A-0,0,13,122,130,,
14755,22-086-A-0,0,4,122,40,,
14756,22-087-B-0,0,3,122,30,,
14757,22-088-A-0,0,9,122,90,,
14758,22-094-A-0,0,12,122,120,,
14759,22-095-A-0,0,18,122,180,,
14760,22-096-A-0,0,3,122,30,,
14761,22-097-A-0,0,6,122,60,,
14762,22-097-B-0,0,7,122,70,,
14763,22-098-A-0,0,15,122,150,,
14764,22-099-A-0,0,7,122,70,,
14765,22-100-A-0,0,7,122,70,,
14766,22-102-A-0,0,13,122,130,,
14767,22-103-A-0,0,15,122,150,,
14768,22-104-A-0,0,10,122,100,,
14769,22-105-A-0,0,3,122,30,,
14770,22-106-A-0,0,7,122,70,,
14771,22-107-C-0,0,2,122,20,,
14772,22-109-B-0,0,5,122,50,,
14773,22-111-A-0,0,11,122,110,,
14774,22-113-B-0,0,2,122,20,,
14775,22-114-A-0,0,9,122,90,,
14776,22-115-A-0,0,6,122,60,,
14777,22-117-A-0,0,6,122,60,,
14778,22-118-A-0,0,9,122,90,,
14779,22-119-A-0,0,6,122,60,,
14780,22-119-B-0,0,3,122,30,,
14781,22-120-A-0,0,8,122,80,,
14782,22-121-A-0,0,13,122,130,,
14783,22-122-A-0,0,4,122,40,,
14784,22-123-A-0,0,14,122,140,,
14785,22-124-A-0,0,8,122,80,,
14786,22-125-A-0,0,1,122,10,,
14787,22-126-A-0,0,3,122,30,,
14788,22-127-A-0,0,5,122,50,,
14789,22-128-A-0,0,6,122,60,,
14790,22-129-A-0,0,10,122,100,,
14791,22-130-A-0,0,13,122,130,,
14792,22-131-A-0,0,8,122,80,,
14793,22-133-A-0,0,5,122,50,,
14794,22-134-A-0,0,3,122,30,,
14795,22-135-A-0,0,11,122,110,,
14796,22-136-A-0,0,6,122,60,,
14797,22-137-A-0,0,10,122,100,,
14798,22-139-A-0,0,9,122,90,,
14799,22-140-A-0,0,5,122,50,,
14800,22-141-A-0,0,4,122,40,,
14801,22-142-A-0,0,5,122,50,,
14802,22-143-A-0,0,11,122,110,,
14803,22-144-A-0,0,5,122,50,,
14804,22-145-A-0,0,3,122,30,,
14805,22-146-A-0,0,9,122,90,,
14806,22-147-A-0,0,4,122,40,,
14807,22-148-A-0,0,9,122,90,,
14808,22-149-A-0,0,1,122,10,,
14809,22-150-A-0,0,15,122,150,,
14810,22-151-A-0,0,4,122,40,,
14811,22-153-A-0,0,8,122,80,,
14812,23-001-A-0,0,5,123,50,,
14813,23-005-A-0,0,13,123,130,,
14814,23-005-B-0,0,18,123,180,,
14815,23-005-C-0,0,4,123,40,,
14816,23-006-A-0,0,14,123,140,,
14817,23-006-D-0,0,9,123,90,,
14818,23-008-A-0,0,20,123,200,,
14819,23-008-B-0,0,16,123,160,,
14820,23-012-A-0,0,10,123,100,,
14821,23-016-A-0,0,14,123,140,,
14822,23-025-A-0,0,14,123,140,,
14823,23-027-B-0,0,14,123,140,,
14824,23-027-C-0,0,4,123,40,,
14825,23-028-A-0,0,7,123,70,,
14826,23-029-A-0,0,8,123,80,,
14827,23-035-A-0,0,10,123,100,,
14828,23-040-A-0,0,8,123,80,,
14829,23-043-A-0,0,10,123,100,,
14830,23-051-A-0,0,6,123,60,,
14831,23-051-B-0,0,5,123,50,,
14832,23-052-A-0,0,31,123,310,,
14833,23-053-A-0,0,1,123,10,,
14834,23-054-A-0,0,7,123,70,,
14835,23-057-A-0,0,10,123,100,,
14836,23-057-B-0,0,5,123,50,,
14837,23-058-A-0,0,12,123,120,,
14838,23-060-A-0,0,19,123,190,,
14839,23-061-C-0,0,11,123,110,,
14840,23-061-D-0,0,8,123,80,,
14841,23-062-A-0,0,8,123,80,,
14842,23-062-B-0,0,6,123,60,,
14843,23-062-C-0,0,8,123,80,,
14844,23-062-D-0,0,5,123,50,,
14845,23-065-A-0,0,9,123,90,,
14846,23-066-A-0,0,10,123,100,,
14847,23-067-A-0,0,22,123,220,,
14848,23-068-A-0,0,10,123,100,,
14849,23-069-A-0,0,15,123,150,,
14850,23-070-A-0,0,16,123,160,,
14851,23-071-A-0,0,6,123,60,,
14852,23-072-A-0,0,18,123,180,,
14853,23-073-A-0,0,8,123,80,,
14854,23-075-A-0,0,3,123,30,,
14855,23-076-A-0,0,6,123,60,,
14856,23-076-B-0,0,10,123,100,,
14857,23-077-A-0,0,11,123,110,,
14858,23-078-A-0,0,7,123,70,,
14859,23-079-A-0,0,5,123,50,,
14860,23-080-A-0,0,8,123,80,,
14861,23-081-A-0,0,7,123,70,,
14862,23-082-A-0,0,6,123,60,,
14863,23-083-A-0,0,5,123,50,,
14864,23-084-A-0,0,18,123,180,,
14865,23-084-B-0,0,6,123,60,,
14866,23-084-C-0,0,4,123,40,,
14867,23-084-D-0,0,4,123,40,,
14868,23-085-A-0,0,5,123,50,,
14869,23-086-A-0,0,8,123,80,,
14870,23-087-A-0,0,4,123,40,,
14871,23-088-A-0,0,4,123,40,,
14872,23-089-A-0,0,5,123,50,,
14873,23-089-B-0,0,5,123,50,,
14874,23-090-A-0,0,8,123,80,,
14875,23-091-A-0,0,9,123,90,,
14876,23-092-A-0,0,10,123,100,,
14877,23-093-A-0,0,5,123,50,,
14878,23-094-A-0,0,3,123,30,,
14879,23-095-A-0,0,6,123,60,,
14880,23-096-A-0,0,11,123,110,,
14881,23-097-A-0,0,10,123,100,,
14882,23-098-A-0,0,2,123,20,,
14883,23-099-A-0,0,17,123,170,,
14884,23-100-A-0,0,1,123,10,,
14885,24-002-A-0,0,2,124,20,,
14886,24-004-A-0,0,2,124,20,,
14887,24-005-A-0,0,2,124,20,,
14888,24-012-A-0,0,3,124,30,,
14889,24-014-A-0,0,7,124,70,,
14890,24-018-A-0,0,1,124,10,,
14891,24-019-A-0,0,5,124,50,,
14892,24-020-A-0,0,8,124,80,,
14893,24-021-A-0,0,7,124,70,,
14894,24-022-A-0,0,2,124,20,,
14895,24-023-A-0,0,4,124,40,,
14896,24-027-A-0,0,3,124,30,,
14897,24-029-A-0,0,2,124,20,,
14898,24-030-A-0,0,3,124,30,,
14899,24-031-A-0,0,7,124,70,,
14900,24-032-A-0,0,4,124,40,,
14901,24-036-A-0,0,5,124,50,,
14902,24-040-A-0,0,2,124,20,,
14903,24-042-A-0,0,10,124,100,,
14904,24-045-A-0,0,6,124,60,,
14905,24-046-A-0,0,9,124,90,,
14906,24-047-A-0,0,6,124,60,,
14907,24-047-B-0,0,3,124,30,,
14908,24-052-A-0,0,13,124,130,,
14909,24-054-A-0,0,9,124,90,,
14910,24-058-A-0,0,20,124,200,,
14911,24-060-A-0,0,15,124,150,,
14912,24-060-B-0,0,3,124,30,,
14913,24-061-A-0,0,16,124,160,,
14914,24-063-A-0,0,3,124,30,,
14915,24-064-A-0,0,3,124,30,,
14916,24-067-A-0,0,10,124,100,,
14917,24-070-A-0,0,1,124,10,,
14918,24-072-A-0,0,10,124,100,,
14919,24-075-A-0,0,17,124,170,,
14920,24-077-A-0,0,21,124,210,,
14921,24-079-B-0,0,11,124,110,,
14922,24-080-A-0,0,10,124,100,,
14923,24-080-B-0,0,8,124,80,,
14924,24-082-A-0,0,14,124,140,,
14925,24-083-A-0,0,7,124,70,,
14926,24-084-A-0,0,15,124,150,,
14927,24-086-A-0,0,9,124,90,,
14928,24-091-B-0,0,6,124,60,,
14929,24-099-A-0,0,3,124,30,,
14930,24-101-A-0,0,8,124,80,,
14931,24-103-A-0,0,9,124,90,,
14932,24-107-A-0,0,3,124,30,,
14933,24-108-A-0,0,3,124,30,,
14934,24-109-B-0,0,7,124,70,,
14935,24-110-A-0,0,3,124,30,,
14936,24-111-A-0,0,4,124,40,,
14937,24-113-A-0,0,7,124,70,,
14938,24-114-A-0,0,8,124,80,,
14939,24-120-A-0,0,9,124,90,,
14940,24-126-A-0,0,12,124,120,,
14941,24-127-A-0,0,7,124,70,,
14942,24-132-I-0,0,3,124,30,,
14943,24-134-A-0,0,17,124,170,,
14944,24-134-B-0,0,19,124,190,,
14945,24-136-A-0,0,15,124,150,,
14946,24-137-A-0,0,15,124,150,,
14947,24-139-B-0,0,7,124,70,,
14948,24-140-A-0,0,8,124,80,,
14949,24-141-A-0,0,4,124,40,,
14950,24-143-A-0,0,15,124,150,,
14951,24-145-A-0,0,4,124,40,,
14952,24-146-A-0,0,11,124,110,,
14953,24-149-A-0,0,7,124,70,,
14954,24-151-A-0,0,9,124,90,,
14955,24-152-A-0,0,8,124,80,,
14956,24-153-A-0,0,30,124,300,,
14957,24-154-E-0,0,3,124,30,,
14958,24-155-D-0,0,2,124,20,,
14959,24-156-A-0,0,6,124,60,,
14960,24-157-A-0,0,6,124,60,,
14961,24-158-A-0,0,16,124,160,,
14962,24-159-A-0,0,8,124,80,,
14963,24-162-A-0,0,9,124,90,,
14964,24-163-A-0,0,6,124,60,,
14965,24-164-A-0,0,8,124,80,,
14966,24-166-A-0,0,6,124,60,,
14967,24-168-A-0,0,5,124,50,,
14968,24-169-A-0,0,4,124,40,,
14969,24-170-A-0,0,6,124,60,,
14970,24-171-A-0,0,6,124,60,,
14971,24-172-A-0,0,7,124,70,,
14972,24-173-A-0,0,6,124,60,,
14973,24-175-B-0,0,2,124,20,,
14974,24-177-A-0,0,6,124,60,,
14975,24-178-A-0,0,5,124,50,,
14976,24-179-A-0,0,7,124,70,,
14977,24-181-A-0,0,9,124,90,,
14978,24-184-A-0,0,7,124,70,,
14979,24-185-A-0,0,7,124,70,,
14980,24-187-A-0,0,4,124,40,,
14981,24-188-A-0,0,5,124,50,,
14982,24-189-A-0,0,6,124,60,,
14983,24-190-A-0,0,4,124,40,,
14984,24-191-A-0,0,6,124,60,,
14985,24-193-A-0,0,10,124,100,,
14986,24-194-A-0,0,4,124,40,,
14987,24-196-A-0,0,15,124,150,,
14988,24-197-A-0,0,3,124,30,,
14989,24-198-A-0,0,9,124,90,,
14990,24-199-A-0,0,5,124,50,,
14991,24-200-A-0,0,2,124,20,,
14992,24-202-A-0,0,8,124,80,,
14993,24-203-A-0,0,5,124,50,,
14994,24-205-A-0,0,4,124,40,,
14995,24-206-A-0,0,7,124,70,,
14996,24-207-A-0,0,11,124,110,,
14997,24-209-A-0,0,4,124,40,,
14998,24-214-A-0,0,4,124,40,,
14999,24-215-A-0,0,5,124,50,,
15000,24-216-A-0,0,5,124,50,,
15001,24-218-A-0,0,6,124,60,,
15002,24-219-A-0,0,1,124,10,,
15003,24-221-A-0,0,2,124,20,,
15004,24-222-A-0,0,3,124,30,,
