hh_id               itime                                     day      Interviewer ID
10310     275, 10, 10, 10         36(8), 79(16), 159(32), 239(48)          1, 6, 7, 7
10311      10, 10, 10, 10       114(23), 78(16), 158(32), 238(48)          1, 7, 7, 7
10312     250, 10, 10, 10         33(7), 77(16), 157(32), 237(48)         1, 8, 8, 11
10313      10, 10, 10, 10       112(23), 76(16), 156(32), 236(48)         1, 7, 8, 10
10314      10, 10, 10, 10       111(23), 75(15), 155(31), 235(47)          1, 7, 7, 7
10315     225, 10, 10, 10         35(7), 74(15), 234(47), 154(31)          1, 7, 7, 8
10316      10, 10, 10, 10       114(23), 73(15), 153(31), 233(47)          1, 7, 7, 7
10317     125, 10, 10, 10         33(7), 72(15), 152(31), 232(47)          1, 7, 7, 7
10318     100, 10, 10, 10         32(7), 71(15), 231(47), 151(31)          1, 7, 7, 8
10319      10, 10, 10, 10       111(23), 150(30), 230(46), 70(14)          1, 7, 7, 8
10320     200, 10, 10, 10         35(7), 69(14), 229(46), 149(30)          1, 6, 6, 7
10321     200, 10, 10, 10         34(7), 228(46), 68(14), 148(30)          1, 6, 7, 7
10322      10, 10, 10, 10       113(23), 67(14), 147(30), 227(46)         1, 7, 7, 11
10323     225, 10, 10, 10         32(7), 66(14), 146(30), 226(46)          1, 7, 7, 8
10324     275, 10, 10, 10         31(7), 65(13), 145(29), 225(45)         1, 7, 8, 11
10325      10, 10, 10, 10       109(22), 64(13), 144(29), 224(45)        1, 6, 11, 11
10326      10, 10, 10, 10        67(14), 223(45), 63(13), 143(29)          1, 6, 7, 7
10327      10, 10, 10, 10       226(46), 142(29), 62(13), 222(45)         1, 6, 8, 11
10328      10, 10, 10, 10        70(14), 61(13), 221(45), 141(29)         1, 7, 7, 11
10329      10, 10, 10, 10        69(14), 60(12), 140(28), 220(44)         1, 6, 7, 11
10330     175, 10, 10, 10       148(30), 219(44), 59(12), 139(28)          1, 6, 7, 8
10331      10, 10, 10, 10        67(14), 58(12), 218(44), 138(28)          1, 7, 7, 8
10332     175, 10, 10, 10       146(30), 57(12), 137(28), 217(44)          1, 6, 7, 7
10333      10, 10, 10, 10        70(14), 216(44), 56(12), 136(28)         1, 7, 9, 11
10334      10, 10, 10, 10        69(14), 55(11), 135(27), 215(43)         1, 7, 7, 11
10335     125, 10, 10, 10       148(30), 134(27), 54(11), 214(43)          1, 6, 7, 7
10336      10, 10, 10, 10        67(14), 53(11), 213(43), 133(27)         1, 7, 9, 12
10337     175, 10, 10, 10       146(30), 132(27), 212(43), 52(11)          1, 6, 6, 7
10338      10, 10, 10, 10       221(45), 51(11), 211(43), 131(27)         1, 7, 8, 12
10339      10, 10, 10, 10       225(45), 50(10), 130(26), 210(42)          1, 7, 7, 8
10340      10, 10, 10, 10       224(45), 209(42), 49(10), 129(26)          1, 6, 8, 8
10341      10, 10, 10, 10        63(13), 48(10), 128(26), 208(42)          1, 7, 7, 8
10342      10, 10, 10, 10       222(45), 47(10), 127(26), 207(42)          1, 7, 7, 7
10343     150, 10, 10, 10         15(3), 46(10), 126(26), 206(42)          1, 7, 7, 7
10344      75, 10, 10, 10          14(3), 45(9), 205(41), 125(25)          1, 6, 6, 7
10345     225, 10, 10, 10          13(3), 204(41), 44(9), 124(25)          1, 6, 7, 7
10346     100, 10, 10, 10        155(31), 123(25), 203(41), 43(9)          1, 6, 7, 8
10347     250, 10, 10, 10        154(31), 42(9), 122(25), 202(41)          1, 6, 8, 8
10348      10, 10, 10, 10         73(15), 41(9), 121(25), 201(41)         1, 8, 8, 12
10349      10, 10, 10, 10         72(15), 40(8), 120(24), 200(40)          1, 7, 7, 7
10350      10, 10, 10, 10         71(15), 39(8), 119(24), 199(40)         1, 7, 7, 12
10351     250, 10, 10, 10        155(31), 118(24), 38(8), 198(40)          1, 6, 7, 7
10352      10, 10, 10, 10        234(47), 37(8), 117(24), 197(40)          1, 8, 8, 8
10353      10, 10, 10, 10         73(15), 36(8), 116(24), 196(40)          1, 7, 7, 7
10354      10, 10, 10, 10        223(45), 35(7), 115(23), 195(39)          1, 6, 7, 7
10355      10, 10, 10, 10         72(15), 34(7), 114(23), 194(39)          1, 7, 7, 8
10356      10, 10, 10, 10        222(45), 33(7), 113(23), 193(39)          1, 8, 8, 8
10357      10, 10, 10, 10         71(15), 192(39), 32(7), 112(23)          1, 7, 8, 8
10358      10, 10, 10, 10        230(46), 31(7), 111(23), 191(39)          1, 7, 7, 7
10359      10, 10, 10, 10        229(46), 30(6), 190(38), 110(22)          1, 6, 7, 8
10360      10, 10, 10, 10        228(46), 29(6), 109(22), 189(38)         1, 7, 7, 12
10361     100, 10, 10, 10        147(30), 28(6), 188(38), 108(22)          1, 7, 7, 8
10362      10, 10, 10, 10        217(44), 27(6), 107(22), 187(38)          1, 7, 7, 8
10363      10, 10, 10, 10        226(46), 26(6), 106(22), 186(38)          1, 7, 7, 7
10364      10, 10, 10, 10         70(14), 25(5), 185(37), 105(21)          1, 6, 7, 8
10365      10, 10, 10, 10         69(14), 24(5), 104(21), 184(37)          1, 7, 8, 8
10366      10, 10, 10, 10        228(46), 103(21), 183(37), 23(5)          1, 7, 7, 8
10367     150, 10, 10, 10        135(27), 102(21), 182(37), 22(5)          1, 7, 7, 8
10368      10, 10, 10, 10         54(11), 21(5), 101(21), 181(37)          1, 7, 7, 9
10369      10, 10, 10, 10         53(11), 20(4), 100(20), 180(36)          1, 6, 8, 8
10370      10, 10, 10, 10          52(11), 19(4), 99(20), 179(36)          1, 7, 7, 8
10371      10, 10, 10, 10          51(11), 18(4), 98(20), 178(36)          1, 7, 7, 7
10372      75, 10, 10, 10         135(27), 97(20), 177(36), 17(4)          1, 6, 7, 8
10373     150, 10, 10, 10           27(6), 16(4), 96(20), 176(36)         1, 7, 7, 12
10374     150, 10, 10, 10           22(5), 95(19), 15(3), 175(35)          1, 6, 7, 8
10375     275, 10, 10, 10           26(6), 14(3), 94(19), 174(35)          1, 6, 6, 7
10376      10, 10, 10, 10         101(21), 13(3), 93(19), 173(35)          1, 7, 7, 7
10377      10, 10, 10, 10         105(21), 92(19), 12(3), 172(35)          1, 7, 8, 8
10378      10, 10, 10, 10         104(21), 11(3), 91(19), 171(35)          1, 8, 8, 9
10379     150, 10, 10, 10           23(5), 90(18), 10(2), 170(34)          1, 6, 7, 7
10380     250, 10, 10, 10            22(5), 89(18), 9(2), 169(34)         1, 6, 7, 12
10381      10, 10, 10, 10          101(21), 88(18), 8(2), 168(34)          1, 6, 7, 7
10382      10, 10, 10, 10           99(20), 7(2), 167(34), 87(18)         1, 7, 7, 11
10383     250, 10, 10, 10            25(5), 86(18), 6(2), 166(34)          1, 6, 9, 9
10384     375, 10, 10, 10            24(5), 5(1), 85(17), 165(33)          1, 6, 7, 8
10385      10, 10, 10, 10          103(21), 84(17), 4(1), 164(33)         1, 7, 8, 11
10386      10, 10, 10, 10           98(20), 3(1), 83(17), 163(33)         1, 7, 7, 11
10387      10, 10, 10, 10          102(21), 2(1), 82(17), 162(33)         1, 6, 6, 11
10388     325, 10, 10, 10            21(5), 81(17), 161(33), 1(1)          1, 6, 7, 8
10389      10, 10, 10, 10        97(20), 80(16), 160(32), 240(48)         1, 7, 7, 10
10390      10, 10, 10, 10        96(20), 79(16), 159(32), 239(48)          1, 6, 7, 7
10391      10, 10, 10, 10       100(20), 78(16), 158(32), 238(48)          1, 7, 7, 7
10392      10, 10, 10, 10        99(20), 77(16), 157(32), 237(48)         1, 8, 8, 11
10393      10, 10, 10, 10        98(20), 76(16), 156(32), 236(48)         1, 7, 8, 10
10394     175, 10, 10, 10         17(4), 75(15), 155(31), 235(47)          1, 7, 7, 7
10395      10, 10, 10, 10        96(20), 74(15), 234(47), 154(31)          1, 7, 7, 8
10396     175, 10, 10, 10         28(6), 73(15), 153(31), 233(47)          1, 7, 7, 7
10397      10, 10, 10, 10       107(22), 72(15), 152(31), 232(47)          1, 7, 7, 7
10398      10, 10, 10, 10       106(22), 71(15), 231(47), 151(31)          1, 7, 7, 8
10399      10, 10, 10, 10       110(22), 150(30), 230(46), 70(14)          1, 7, 7, 8
10400     225, 10, 10, 10         29(6), 69(14), 229(46), 149(30)          1, 6, 6, 7
10401      25, 10, 10, 10          6(2), 228(46), 68(14), 148(30)          1, 6, 7, 7
10402      10, 10, 10, 10       108(22), 67(14), 147(30), 227(46)         1, 7, 7, 11
10403     200, 10, 10, 10         27(6), 66(14), 146(30), 226(46)          1, 7, 7, 8
10404      75, 10, 10, 10         23(5), 65(13), 145(29), 225(45)         1, 7, 8, 11
10405      10, 10, 10, 10       106(22), 64(13), 144(29), 224(45)        1, 6, 11, 11
10406     150, 10, 10, 10         30(6), 223(45), 63(13), 143(29)          1, 6, 7, 7
10407      10, 10, 10, 10       109(22), 142(29), 62(13), 222(45)         1, 6, 8, 11
10408      10, 10, 10, 10       108(22), 61(13), 221(45), 141(29)         1, 7, 7, 11
10409      10, 10, 10, 10       107(22), 60(12), 140(28), 220(44)         1, 6, 7, 11
10410     150, 10, 10, 10         26(6), 219(44), 59(12), 139(28)          1, 6, 7, 8
10411     200, 10, 10, 10         30(6), 58(12), 218(44), 138(28)          1, 7, 7, 8
10412     150, 10, 10, 10         29(6), 57(12), 137(28), 217(44)          1, 6, 7, 7
10413     225, 10, 10, 10         28(6), 216(44), 56(12), 136(28)         1, 7, 9, 11
10414      10, 10, 10, 10        46(10), 55(11), 135(27), 215(43)         3, 7, 7, 11
10415      10, 10, 10, 10       130(26), 134(27), 54(11), 214(43)          2, 6, 7, 7
10416      10, 10, 10, 10       129(26), 53(11), 213(43), 133(27)         1, 7, 9, 12
10417      10, 10, 10, 10       128(26), 132(27), 212(43), 52(11)          1, 6, 6, 7
10418      10, 10, 10, 10       127(26), 51(11), 211(43), 131(27)         1, 7, 8, 12
10419      10, 10, 10, 10        46(10), 50(10), 130(26), 210(42)          3, 7, 7, 8
10420      10, 10, 10, 10       130(26), 209(42), 49(10), 129(26)          2, 6, 8, 8
10421      10, 10, 10, 10       129(26), 48(10), 128(26), 208(42)          1, 7, 7, 8
10422      10, 10, 10, 10       128(26), 47(10), 127(26), 207(42)          2, 7, 7, 7
10423      10, 10, 10, 10        47(10), 46(10), 126(26), 206(42)          1, 7, 7, 7
10424     100, 10, 10, 10        206(42), 45(9), 205(41), 125(25)          2, 6, 6, 7
10425      10, 10, 10, 10         50(10), 204(41), 44(9), 124(25)          1, 6, 7, 7
10426      10, 10, 10, 10        129(26), 123(25), 203(41), 43(9)          1, 6, 7, 8
10427     225, 10, 10, 10        208(42), 42(9), 122(25), 202(41)          1, 6, 8, 8
10428      10, 10, 10, 10         47(10), 41(9), 121(25), 201(41)         1, 8, 8, 12
10429      10, 10, 10, 10         46(10), 40(8), 120(24), 200(40)          1, 7, 7, 7
10430      10, 10, 10, 10         50(10), 39(8), 119(24), 199(40)         1, 7, 7, 12
10431      10, 10, 10, 10        129(26), 118(24), 38(8), 198(40)          1, 6, 7, 7
10432      10, 10, 10, 10          43(9), 37(8), 117(24), 197(40)          2, 8, 8, 8
10433      10, 10, 10, 10        128(26), 36(8), 116(24), 196(40)          2, 7, 7, 7
10434      10, 10, 10, 10          42(9), 35(7), 115(23), 195(39)          1, 6, 7, 7
10435      10, 10, 10, 10        121(25), 34(7), 114(23), 194(39)          2, 7, 7, 8
10436      10, 10, 10, 10          45(9), 33(7), 113(23), 193(39)          2, 8, 8, 8
10437      10, 10, 10, 10          36(8), 192(39), 32(7), 112(23)          3, 7, 8, 8
10438      10, 10, 10, 10          40(8), 31(7), 111(23), 191(39)          3, 7, 7, 7
10439     100, 10, 10, 10        204(41), 30(6), 190(38), 110(22)          1, 6, 7, 8
10440      10, 10, 10, 10          43(9), 29(6), 109(22), 189(38)         2, 7, 7, 12
10441      10, 10, 10, 10          42(9), 28(6), 188(38), 108(22)          2, 7, 7, 8
10442      10, 10, 10, 10        121(25), 27(6), 107(22), 187(38)          1, 7, 7, 8
10443      10, 10, 10, 10        218(44), 26(6), 106(22), 186(38)          1, 7, 7, 7
10444      10, 10, 10, 10         57(12), 25(5), 185(37), 105(21)          1, 6, 7, 8
10445      10, 10, 10, 10         56(12), 24(5), 104(21), 184(37)          1, 7, 8, 8
10446      10, 10, 10, 10         60(12), 103(21), 183(37), 23(5)          1, 7, 7, 8
10447     150, 10, 10, 10        127(26), 102(21), 182(37), 22(5)          1, 7, 7, 8
10448      10, 10, 10, 10        100(20), 21(5), 101(21), 181(37)          1, 7, 7, 8
10449     225, 10, 10, 10          19(4), 20(4), 100(20), 180(36)          1, 6, 8, 8
10450     100, 10, 10, 10           18(4), 19(4), 99(20), 179(36)          1, 7, 7, 8
10451     125, 10, 10, 10           14(3), 18(4), 98(20), 178(36)          1, 7, 7, 7
10452     225, 10, 10, 10           17(4), 97(20), 177(36), 17(4)          1, 6, 7, 8
10453      10, 10, 10, 10          96(20), 16(4), 96(20), 176(36)         1, 7, 7, 12
10454     300, 10, 10, 10           20(4), 95(19), 15(3), 175(35)          1, 6, 7, 8
10455     200, 10, 10, 10           19(4), 14(3), 94(19), 174(35)          1, 6, 6, 7
10456     300, 10, 10, 10           18(4), 13(3), 93(19), 173(35)          1, 7, 7, 7
10457      50, 10, 10, 10           13(3), 92(19), 12(3), 172(35)          1, 7, 8, 8
10458      10, 10, 10, 10          97(20), 11(3), 91(19), 171(35)          1, 8, 8, 9
10459     375, 10, 10, 10           16(4), 90(18), 10(2), 170(34)          1, 6, 7, 7
10460      10, 10, 10, 10           92(19), 89(18), 9(2), 169(34)         1, 6, 7, 12
10461     250, 10, 10, 10            11(3), 88(18), 8(2), 168(34)          1, 6, 7, 7
10462      10, 10, 10, 10           95(19), 7(2), 167(34), 87(18)         1, 7, 7, 11
10463     125, 10, 10, 10            14(3), 86(18), 6(2), 166(34)          1, 6, 9, 9
10464      10, 10, 10, 10           93(19), 5(1), 85(17), 165(33)          1, 6, 7, 8
10465     100, 10, 10, 10            12(3), 84(17), 4(1), 164(33)         1, 7, 8, 11
10466     125, 10, 10, 10            11(3), 3(1), 83(17), 163(33)         1, 7, 7, 11
10467      10, 10, 10, 10            31(7), 2(1), 82(17), 162(33)         2, 6, 6, 11
10468      10, 10, 10, 10            35(7), 81(17), 161(33), 1(1)          2, 6, 7, 8
10469      10, 10, 10, 10         34(7), 80(16), 160(32), 240(48)          1, 7, 7, 9
10470      10, 10, 10, 10         33(7), 79(16), 159(32), 239(48)          2, 6, 7, 7
10471      10, 10, 10, 10       112(23), 78(16), 158(32), 238(48)          1, 7, 7, 7
10472      10, 10, 10, 10         31(7), 77(16), 157(32), 237(48)         1, 8, 8, 10
10473     150, 10, 10, 10       195(39), 76(16), 156(32), 236(48)         1, 7, 8, 10
10474      75, 10, 10, 10       187(38), 75(15), 155(31), 235(47)          2, 7, 7, 7
10475      25, 10, 10, 10       186(38), 74(15), 234(47), 154(31)          2, 7, 7, 8
10476      10, 10, 10, 10         34(7), 73(15), 153(31), 233(47)          1, 7, 7, 7
10477      10, 10, 10, 10         30(6), 72(15), 152(31), 232(47)          3, 7, 7, 7
10478      10, 10, 10, 10       109(22), 71(15), 231(47), 151(31)          3, 7, 7, 8
10479      25, 10, 10, 10       188(38), 150(30), 230(46), 70(14)          3, 7, 7, 8
10480      10, 10, 10, 10         27(6), 69(14), 229(46), 149(30)          3, 6, 6, 7
10481      10, 10, 10, 10         26(6), 228(46), 68(14), 148(30)          3, 6, 7, 7
10482      10, 10, 10, 10         30(6), 67(14), 147(30), 227(46)         3, 7, 7, 11
10483      75, 10, 10, 10       189(38), 66(14), 146(30), 226(46)          2, 7, 7, 8
10484      10, 10, 10, 10         28(6), 65(13), 145(29), 225(45)         4, 7, 8, 11
10485      10, 10, 10, 10         27(6), 64(13), 144(29), 224(45)        3, 6, 11, 11
10486      10, 10, 10, 10         26(6), 223(45), 63(13), 143(29)          3, 6, 7, 7
10487      10, 10, 10, 10         30(6), 142(29), 62(13), 222(45)         1, 6, 8, 11
10488      10, 10, 10, 10         29(6), 221(45), 61(13), 141(29)         2, 6, 7, 11
10489      10, 10, 10, 10         28(6), 60(12), 140(28), 220(44)         3, 6, 7, 11
10490      10, 10, 10, 10         27(6), 219(44), 59(12), 139(28)          1, 6, 7, 8
10491      10, 10, 10, 10       106(22), 58(12), 218(44), 138(28)          2, 7, 7, 8
10492     150, 10, 10, 10       190(38), 57(12), 137(28), 217(44)          1, 6, 7, 7
10493     175, 10, 10, 10       189(38), 216(44), 56(12), 136(28)         1, 7, 9, 11
10494     125, 10, 10, 10       188(38), 55(11), 135(27), 215(43)         1, 7, 7, 11
10495      10, 10, 10, 10       107(22), 214(43), 134(27), 54(11)          1, 5, 6, 7
10496      10, 10, 10, 10       106(22), 53(11), 213(43), 133(27)         1, 7, 8, 12
10497      10, 10, 10, 10         30(6), 132(27), 212(43), 52(11)          2, 6, 6, 7
10498      10, 10, 10, 10       109(22), 51(11), 211(43), 131(27)         1, 7, 8, 12
10499      10, 10, 10, 10         28(6), 50(10), 130(26), 210(42)          2, 7, 7, 7
10500      10, 10, 10, 10       107(22), 209(42), 49(10), 129(26)          1, 6, 8, 8
10501      10, 10, 10, 10       106(22), 48(10), 128(26), 208(42)          1, 7, 7, 8
10502      10, 10, 10, 10       101(21), 47(10), 127(26), 207(42)          3, 7, 7, 7
10503      10, 10, 10, 10         25(5), 46(10), 126(26), 206(42)          2, 7, 7, 7
10504      10, 10, 10, 10          24(5), 45(9), 205(41), 125(25)          3, 6, 6, 7
10505      10, 10, 10, 10          23(5), 204(41), 44(9), 124(25)          2, 6, 7, 7
10506      10, 10, 10, 10          22(5), 123(25), 203(41), 43(9)          2, 6, 7, 8
10507      10, 10, 10, 10        101(21), 42(9), 122(25), 202(41)          3, 6, 8, 8
10508      10, 10, 10, 10          25(5), 41(9), 121(25), 201(41)         2, 8, 8, 11
10509          10, 10, 10                   24(5), 40(8), 200(40)             3, 7, 7
10510      10, 10, 10, 10          23(5), 39(8), 119(24), 199(40)         2, 7, 7, 12
10511      10, 10, 10, 10          22(5), 118(24), 38(8), 198(40)          2, 6, 7, 7
10512      10, 10, 10, 10        101(21), 37(8), 117(24), 197(40)          3, 8, 8, 8
10513      10, 10, 10, 10          25(5), 36(8), 116(24), 196(40)          2, 7, 7, 7
10514      75, 10, 10, 10        184(37), 35(7), 115(23), 195(39)          2, 6, 7, 7
10515      10, 10, 10, 10        103(21), 34(7), 114(23), 194(39)          1, 7, 7, 8
10516      10, 10, 10, 10          22(5), 33(7), 113(23), 193(39)          2, 8, 8, 8
10517      10, 10, 10, 10          21(5), 192(39), 32(7), 112(23)          1, 7, 8, 8
10518      10, 10, 10, 10          25(5), 31(7), 111(23), 191(39)          2, 7, 7, 7
10519      10, 10, 10, 10          24(5), 30(6), 190(38), 110(22)          3, 6, 7, 8
10520      25, 10, 10, 10        183(37), 29(6), 109(22), 189(38)         1, 7, 7, 12
10521      25, 10, 10, 10        182(37), 28(6), 188(38), 108(22)          1, 7, 7, 8
10522     100, 10, 10, 10        181(37), 27(6), 107(22), 187(38)          1, 7, 7, 8
10523      10, 10, 10, 10          25(5), 26(6), 106(22), 186(38)          1, 7, 7, 7
10524      10, 10, 10, 10        104(21), 25(5), 185(37), 105(21)          1, 6, 7, 8
