hh_id,hh_name,hh_inCDA,hh_size,hh_village-id,,,,,,,,,
10462,39-103-A-0,1,14,139,350,10,10,370,,,,,
10463,39-112-A-0,1,5,139,125,10,10,145,,,,,
10464,39-114-A-0,1,10,139,250,10,10,270,,,,,
10465,39-119-A-0,1,4,139,100,10,10,120,,,,,
10466,39-123-A-0,1,5,139,125,10,10,145,,,,,
10467,40-003-A-0,1,13,140,325,10,10,345,,,,,
10468,40-009-A-0,1,7,140,175,10,10,195,,,,,
10469,40-023-B-0,1,7,140,175,10,10,195,,,,,
10470,40-037-A-0,1,16,140,400,10,10,420,,,,,
10471,40-051-A-0,1,4,140,100,10,10,120,,,,,
10472,40-063-A-0,1,3,140,75,10,10,95,,,,,
10473,40-070-A-0,1,6,140,150,10,10,170,,,,,
10474,40-075-A-0,1,3,140,75,10,10,95,,,,,
10475,40-097-A-0,1,1,140,25,10,10,45,,,,,
10476,40-103-A-0,1,12,140,300,10,10,320,,,,,
10477,40-107-A-0,1,1,140,25,10,10,45,,,,,
10478,40-115-A-0,1,6,140,150,10,10,170,,,,,
10479,40-116-A-0,1,1,140,25,10,10,45,,,,,
10480,40-117-A-0,1,8,140,200,10,10,220,,,,,
10481,40-134-A-0,1,5,140,125,10,10,145,,,,,
10482,40-140-B-0,1,1,140,25,10,10,45,,,,,
10483,40-143-A-0,1,3,140,75,10,10,95,,,,,
10484,40-154-A-0,1,7,140,175,10,10,195,,,,,
10485,40-155-A-0,1,8,140,200,10,10,220,,,,,
10486,40-156-B-0,1,2,140,50,10,10,70,,,,,
10487,40-166-A-0,1,12,140,300,10,10,320,,,,,
10488,40-168-A-0,1,4,140,100,10,10,120,,,,,
10489,40-174-A-0,1,8,140,200,10,10,220,,,,,
10490,40-181-A-0,1,7,140,175,10,10,195,,,,,
10491,40-200-A-0,1,7,140,175,10,10,195,,,,,
10492,40-204-A-0,1,6,140,150,10,10,170,,,,,
10493,40-209-B-0,1,7,140,175,10,10,195,,,,,
10494,40-209-C-0,1,5,140,125,10,10,145,,,,,
10495,40-212-A-0,1,3,140,75,10,10,95,,,,,
10496,40-219-A-0,1,8,140,200,10,10,220,,,,,
10497,40-223-A-0,1,10,140,250,10,10,270,,,,,
10498,40-243-B-0,1,19,140,475,10,10,495,,,,,
10499,40-245-A-0,1,10,140,250,10,10,270,,,,,
10500,40-265-C-0,1,3,140,75,10,10,95,,,,,
10501,40-271-A-0,1,7,140,175,10,10,195,,,,,
10502,40-277-A-0,1,9,140,225,10,10,245,,,,,
10503,40-288-B-0,1,6,140,150,10,10,170,,,,,
10504,40-291-C-0,1,12,140,300,10,10,320,,,,,
10505,40-298-A-0,1,8,140,200,10,10,220,,,,,
10506,40-305-B-0,1,3,140,75,10,10,95,,,,,
10507,40-309-A-0,1,13,140,325,10,10,345,,,,,
10508,40-321-F-0,1,1,140,25,10,10,45,,,,,
10509,40-325-A-0,1,7,140,175,10,10,195,,,,,
10510,40-335-A-0,1,6,140,150,10,10,170,,,,,
10511,40-338-A-0,1,6,140,150,10,10,170,,,,,
10512,40-341-A-0,1,4,140,100,10,10,120,,,,,
10513,40-343-A-0,1,5,140,125,10,10,145,,,,,
10514,40-359-A-0,1,3,140,75,10,10,95,,,,,
10515,40-380-A-0,1,2,140,50,10,10,70,,,,,
10516,40-392-A-0,1,2,140,50,10,10,70,,,,,
10517,40-395-A-0,1,6,140,150,10,10,170,,,,,
10518,40-399-A-0,1,5,140,125,10,10,145,,,,,
10519,40-404-A-0,1,6,140,150,10,10,170,,,,,
10520,40-407-A-0,1,1,140,25,10,10,45,,,,,
10521,40-409-A-0,1,1,140,25,10,10,45,,,,,
10522,40-410-A-0,1,4,140,100,10,10,120,,,,,
10523,40-434-A-0,1,3,140,75,10,10,95,,,,,
10524,40-439-A-0,1,6,140,150,10,10,170,,,,,
10525,40-441-A-0,1,3,140,75,10,10,95,,,,,
10526,40-447-A-0,1,4,140,100,10,10,120,,,,,
10527,42-001-A-4,1,10,142,250,10,10,270,,,,,
10528,42-003-A-7,1,3,142,75,10,10,95,,,,,
10529,42-004-B-4,1,1,142,25,10,10,45,,,,,
10530,42-005-A-5,1,13,142,325,10,10,345,,,,,
10531,42-006-B-7,1,3,142,75,10,10,95,,,,,
10532,42-007-A-6,1,4,142,100,10,10,120,,,,,
10533,42-008-A-6,1,17,142,425,10,10,445,,,,,
10534,42-009-B-2,1,10,142,250,10,10,270,,,,,
10535,42-010-A-6,1,8,142,200,10,10,220,,,,,
10536,42-013-B-1,1,3,142,75,10,10,95,,,,,
10537,42-015-A-6,1,14,142,350,10,10,370,,,,,
10538,42-017-A-3,1,6,142,150,10,10,170,,,,,
10539,42-018-A-6,1,24,142,600,10,10,620,,,,,
10540,42-019-A-7,1,6,142,150,10,10,170,,,,,
10541,42-023-A-2,1,2,142,50,10,10,70,,,,,
10542,42-023-A-3,1,11,142,275,10,10,295,,,,,
10543,42-023-E-6,1,7,142,175,10,10,195,,,,,
10544,42-025-A-6,1,14,142,350,10,10,370,,,,,
10545,42-026-A-2,1,8,142,200,10,10,220,,,,,
10546,42-026-A-4,1,3,142,75,10,10,95,,,,,
10547,42-026-A-7,1,1,142,25,10,10,45,,,,,
10548,42-026-B-4,1,5,142,125,10,10,145,,,,,
10549,42-028-A-3,1,9,142,225,10,10,245,,,,,
10550,42-028-F-2,1,1,142,25,10,10,45,,,,,
10551,42-029-A-6,1,14,142,350,10,10,370,,,,,
10552,42-030-B-1,1,5,142,125,10,10,145,,,,,
10553,42-034-B-2,1,5,142,125,10,10,145,,,,,
10554,42-036-A-5,1,13,142,325,10,10,345,,,,,
10555,42-036-A-6,1,10,142,250,10,10,270,,,,,
10556,42-038-A-2,1,3,142,75,10,10,95,,,,,
10557,42-038-B-5,1,19,142,475,10,10,495,,,,,
10558,42-039-E-2,1,1,142,25,10,10,45,,,,,
10559,42-041-A-6,1,6,142,150,10,10,170,,,,,
10560,42-044-A-7,1,1,142,25,10,10,45,,,,,
10561,42-044-F-1,1,6,142,150,10,10,170,,,,,
10562,42-045-A-6,1,25,142,625,10,10,645,,,,,
10563,42-046-A-3,1,9,142,225,10,10,245,,,,,
10564,42-046-B-1,1,4,142,100,10,10,120,,,,,
10565,42-048-A-5,1,12,142,300,10,10,320,,,,,
10566,42-048-A-6,1,16,142,400,10,10,420,,,,,
10567,42-049-A-3,1,6,142,150,10,10,170,,,,,
10568,42-049-A-4,1,6,142,150,10,10,170,,,,,
10569,42-051-A-7,1,5,142,125,10,10,145,,,,,
10570,42-051-D-6,1,9,142,225,10,10,245,,,,,
10571,42-054-C-1,1,5,142,125,10,10,145,,,,,
10572,42-055-A-2,1,7,142,175,10,10,195,,,,,
10573,42-055-A-3,1,5,142,125,10,10,145,,,,,
10574,42-055-A-6,1,2,142,50,10,10,70,,,,,
10575,42-056-C-6,1,9,142,225,10,10,245,,,,,
10576,42-057-A-3,1,12,142,300,10,10,320,,,,,
10577,42-058-C-5,1,8,142,200,10,10,220,,,,,
10578,42-059-A-3,1,4,142,100,10,10,120,,,,,
10579,42-059-E-4,1,4,142,100,10,10,120,,,,,
10580,42-060-A-4,1,7,142,175,10,10,195,,,,,
10581,42-062-B-5,1,1,142,25,10,10,45,,,,,
10582,42-062-D-1,1,8,142,200,10,10,220,,,,,
10583,42-062-D-4,1,11,142,275,10,10,295,,,,,
10584,42-065-A-1,1,2,142,50,10,10,70,,,,,
10585,42-066-A-6,1,9,142,225,10,10,245,,,,,
10586,42-069-A-7,1,6,142,150,10,10,170,,,,,
10587,42-070-A-2,1,11,142,275,10,10,295,,,,,
10588,42-071-A-2,1,12,142,300,10,10,320,,,,,
10589,42-071-A-5,1,5,142,125,10,10,145,,,,,
10590,42-074-A-1,1,6,142,150,10,10,170,,,,,
10591,42-074-B-5,1,5,142,125,10,10,145,,,,,
10592,42-075-A-3,1,8,142,200,10,10,220,,,,,
10593,42-076-A-1,1,5,142,125,10,10,145,,,,,
10594,42-076-A-6,1,4,142,100,10,10,120,,,,,
10595,42-077-A-2,1,19,142,475,10,10,495,,,,,
10596,42-081-B-1,1,7,142,175,10,10,195,,,,,
10597,42-083-A-4,1,4,142,100,10,10,120,,,,,
10598,42-083-B-2,1,6,142,150,10,10,170,,,,,
10599,42-086-A-4,1,13,142,325,10,10,345,,,,,
10600,42-087-A-2,1,9,142,225,10,10,245,,,,,
10601,42-089-C-1,1,1,142,25,10,10,45,,,,,
10602,42-094-B-1,1,8,142,200,10,10,220,,,,,
10603,42-098-D-1,1,4,142,100,10,10,120,,,,,
10604,42-100-A-6,1,7,142,175,10,10,195,,,,,
10605,42-101-A-4,1,7,142,175,10,10,195,,,,,
10606,42-101-A-7,1,5,142,125,10,10,145,,,,,
10607,42-105-A-2,1,2,142,50,10,10,70,,,,,
10608,42-106-A-6,1,8,142,200,10,10,220,,,,,
10609,42-107-B-1,1,1,142,25,10,10,45,,,,,
10610,42-108-A-1,1,17,142,425,10,10,445,,,,,
10611,42-108-A-2,1,17,142,425,10,10,445,,,,,
10612,42-108-A-6,1,3,142,75,10,10,95,,,,,
10613,42-110-A-1,1,6,142,150,10,10,170,,,,,
10614,42-110-B-6,1,1,142,25,10,10,45,,,,,
10615,42-115-A-7,1,9,142,225,10,10,245,,,,,
10616,42-116-A-5,1,10,142,250,10,10,270,,,,,
10617,42-116-B-3,1,9,142,225,10,10,245,,,,,
10618,42-117-A-2,1,1,142,25,10,10,45,,,,,
10619,42-122-A-3,1,7,142,175,10,10,195,,,,,
10620,42-123-A-3,1,4,142,100,10,10,120,,,,,
10621,42-124-A-7,1,7,142,175,10,10,195,,,,,
10622,42-125-A-2,1,3,142,75,10,10,95,,,,,
10623,42-127-A-5,1,8,142,200,10,10,220,,,,,
10624,42-129-A-1,1,11,142,275,10,10,295,,,,,
10625,42-133-A-5,1,12,142,300,10,10,320,,,,,
10626,42-134-A-2,1,14,142,350,10,10,370,,,,,
10627,42-136-A-3,1,13,142,325,10,10,345,,,,,
10628,42-136-A-6,1,11,142,275,10,10,295,,,,,
10629,42-148-A-3,1,4,142,100,10,10,120,,,,,
10630,42-152-A-1,1,11,142,275,10,10,295,,,,,
10631,42-154-A-4,1,6,142,150,10,10,170,,,,,
10632,42-155-A-2,1,8,142,200,10,10,220,,,,,
10633,42-156-A-5,1,16,142,400,10,10,420,,,,,
10634,42-163-A-5,1,7,142,175,10,10,195,,,,,
10635,42-164-A-2,1,6,142,150,10,10,170,,,,,
10636,42-167-A-6,1,7,142,175,10,10,195,,,,,
10637,42-168-A-3,1,7,142,175,10,10,195,,,,,
10638,42-168-A-5,1,13,142,325,10,10,345,,,,,
10639,42-169-A-2,1,14,142,350,10,10,370,,,,,
10640,42-169-A-3,1,7,142,175,10,10,195,,,,,
10641,42-174-A-2,1,6,142,150,10,10,170,,,,,
10642,42-179-B-2,1,10,142,250,10,10,270,,,,,
10643,42-183-A-7,1,3,142,75,10,10,95,,,,,
10644,42-186-I-2,1,1,142,25,10,10,45,,,,,
10645,42-188-A-2,1,8,142,200,10,10,220,,,,,
10646,42-188-A-4,1,11,142,275,10,10,295,,,,,
10647,42-192-A-7,1,15,142,375,10,10,395,,,,,
10648,42-194-A-7,1,6,142,150,10,10,170,,,,,
10649,42-198-A-2,1,14,142,350,10,10,370,,,,,
10650,42-198-C-5,1,1,142,25,10,10,45,,,,,
10651,42-201-E-6,1,13,142,325,10,10,345,,,,,
10652,42-201-G-6,1,9,142,225,10,10,245,,,,,
10653,42-202-A-5,1,9,142,225,10,10,245,,,,,
10654,42-204-A-2,1,12,142,300,10,10,320,,,,,
10655,42-204-A-5,1,7,142,175,10,10,195,,,,,
10656,42-205-C-2,1,5,142,125,10,10,145,,,,,
10657,42-210-A-1,1,1,142,25,10,10,45,,,,,
10658,42-210-A-2,1,7,142,175,10,10,195,,,,,
10659,42-210-A-4,1,15,142,375,10,10,395,,,,,
10660,42-210-A-6,1,4,142,100,10,10,120,,,,,
10661,42-211-B-7,1,7,142,175,10,10,195,,,,,
10662,42-212-A-2,1,11,142,275,10,10,295,,,,,
10663,42-213-A-2,1,13,142,325,10,10,345,,,,,
10664,42-215-A-7,1,5,142,125,10,10,145,,,,,
10665,42-216-A-6,1,11,142,275,10,10,295,,,,,
10666,42-216-A-7,1,7,142,175,10,10,195,,,,,
10667,42-218-A-1,1,5,142,125,10,10,145,,,,,
10668,42-218-A-6,1,13,142,325,10,10,345,,,,,
10669,42-218-G-2,1,5,142,125,10,10,145,,,,,
10670,42-219-A-1,1,16,142,400,10,10,420,,,,,
10671,42-223-A-2,1,15,142,375,10,10,395,,,,,
10672,42-223-A-6,1,5,142,125,10,10,145,,,,,
10673,42-226-A-7,1,7,142,175,10,10,195,,,,,
10674,42-227-B-4,1,10,142,250,10,10,270,,,,,
10675,42-230-A-1,1,6,142,150,10,10,170,,,,,
10676,42-231-A-3,1,5,142,125,10,10,145,,,,,
10677,42-232-A-2,1,6,142,150,10,10,170,,,,,
10678,42-232-A-3,1,4,142,100,10,10,120,,,,,
10679,42-233-A-6,1,5,142,125,10,10,145,,,,,
10680,42-234-B-1,1,3,142,75,10,10,95,,,,,
10681,42-236-A-2,1,3,142,75,10,10,95,,,,,
10682,42-237-A-7,1,20,142,500,10,10,520,,,,,
10683,42-238-A-4,1,5,142,125,10,10,145,,,,,
10684,42-241-A-4,1,2,142,50,10,10,70,,,,,
10685,42-242-A-7,1,3,142,75,10,10,95,,,,,
10686,42-247-A-7,1,3,142,75,10,10,95,,,,,
10687,42-248-A-1,1,14,142,350,10,10,370,,,,,
10688,42-248-A-7,1,8,142,200,10,10,220,,,,,
10689,42-260-B-4,1,5,142,125,10,10,145,,,,,
10690,42-261-A-1,1,9,142,225,10,10,245,,,,,
10691,42-261-A-5,1,19,142,475,10,10,495,,,,,
10692,42-262-A-3,1,9,142,225,10,10,245,,,,,
10693,42-262-D-2,1,2,142,50,10,10,70,,,,,
10694,42-265-A-1,1,12,142,300,10,10,320,,,,,
10695,42-267-A-4,1,8,142,200,10,10,220,,,,,
10696,42-267-A-5,1,13,142,325,10,10,345,,,,,
10697,42-273-A-3,1,12,142,300,10,10,320,,,,,
10698,42-279-A-6,1,6,142,150,10,10,170,,,,,
10699,42-280-A-7,1,1,142,25,10,10,45,,,,,
10700,42-282-A-2,1,18,142,450,10,10,470,,,,,
10701,42-284-A-3,1,11,142,275,10,10,295,,,,,
10702,42-287-A-5,1,6,142,150,10,10,170,,,,,
10703,42-287-A-6,1,11,142,275,10,10,295,,,,,
10704,42-287-C-4,1,5,142,125,10,10,145,,,,,
10705,42-290-A-6,1,7,142,175,10,10,195,,,,,
10706,42-290-A-7,1,6,142,150,10,10,170,,,,,
10707,42-291-A-7,1,3,142,75,10,10,95,,,,,
10708,42-293-B-1,1,12,142,300,10,10,320,,,,,
10709,42-293-C-1,1,3,142,75,10,10,95,,,,,
10710,42-294-A-4,1,13,142,325,10,10,345,,,,,
10711,42-299-A-4,1,4,142,100,10,10,120,,,,,
10712,42-299-A-5,1,33,142,825,10,10,845,,,,,
10713,42-299-A-7,1,7,142,175,10,10,195,,,,,
10714,42-303-A-7,1,6,142,150,10,10,170,,,,,
10715,42-304-A-2,1,46,142,1150,10,10,1170,,,,,
10716,42-307-A-4,1,17,142,425,10,10,445,,,,,
10717,42-312-A-6,1,6,142,150,10,10,170,,,,,
10718,42-312-A-7,1,5,142,125,10,10,145,,,,,
10719,42-313-A-1,1,19,142,475,10,10,495,,,,,
10720,42-313-A-3,1,15,142,375,10,10,395,,,,,
10721,42-313-A-6,1,8,142,200,10,10,220,,,,,
10722,42-314-A-5,1,10,142,250,10,10,270,,,,,
10723,42-316-A-7,1,3,142,75,10,10,95,,,,,
10724,42-317-A-3,1,7,142,175,10,10,195,,,,,
10725,42-318-C-2,1,6,142,150,10,10,170,,,,,
10726,42-319-B-3,1,10,142,250,10,10,270,,,,,
10727,42-320-B-6,1,16,142,400,10,10,420,,,,,
10728,42-322-A-2,1,13,142,325,10,10,345,,,,,
10729,42-324-A-2,1,12,142,300,10,10,320,,,,,
10730,42-325-A-7,1,7,142,175,10,10,195,,,,,
10731,42-327-A-5,1,17,142,425,10,10,445,,,,,
10732,42-329-A-6,1,5,142,125,10,10,145,,,,,
10733,42-329-B-5,1,4,142,100,10,10,120,,,,,
10734,42-331-A-2,1,1,142,25,10,10,45,,,,,
10735,42-333-A-2,1,9,142,225,10,10,245,,,,,
10736,42-337-A-7,1,6,142,150,10,10,170,,,,,
10737,42-340-A-6,1,12,142,300,10,10,320,,,,,
10738,42-341-A-7,1,7,142,175,10,10,195,,,,,
10739,42-342-A-7,1,3,142,75,10,10,95,,,,,
10740,42-345-A-3,1,7,142,175,10,10,195,,,,,
10741,42-346-A-3,1,1,142,25,10,10,45,,,,,
10742,42-347-A-1,1,7,142,175,10,10,195,,,,,
10743,42-347-A-7,1,5,142,125,10,10,145,,,,,
10744,42-352-A-6,1,12,142,300,10,10,320,,,,,
10745,42-353-A-5,1,7,142,175,10,10,195,,,,,
10746,42-354-A-7,1,9,142,225,10,10,245,,,,,
10747,42-354-B-2,1,2,142,50,10,10,70,,,,,
10748,42-358-A-5,1,9,142,225,10,10,245,,,,,
10749,42-362-B-6,1,1,142,25,10,10,45,,,,,
10750,42-363-A-4,1,12,142,300,10,10,320,,,,,
10751,42-364-C-5,1,14,142,350,10,10,370,,,,,
10752,42-366-A-1,1,6,142,150,10,10,170,,,,,
10753,42-367-A-1,1,8,142,200,10,10,220,,,,,
10754,42-368-A-1,1,6,142,150,10,10,170,,,,,
10755,42-378-C-5,1,4,142,100,10,10,120,,,,,
10756,42-379-D-5,1,3,142,75,10,10,95,,,,,
10757,42-380-B-5,1,9,142,225,10,10,245,,,,,
10758,42-382-A-5,1,23,142,575,10,10,595,,,,,
10759,42-383-A-5,1,10,142,250,10,10,270,,,,,
10760,42-384-A-5,1,4,142,100,10,10,120,,,,,
10761,42-386-A-7,1,6,142,150,10,10,170,,,,,
10762,42-386-B-4,1,6,142,150,10,10,170,,,,,
10763,42-386-C-4,1,4,142,100,10,10,120,,,,,
10764,42-392-A-4,1,14,142,350,10,10,370,,,,,
10765,42-394-A-4,1,7,142,175,10,10,195,,,,,
10766,42-394-A-7,1,2,142,50,10,10,70,,,,,
10767,42-395-A-4,1,6,142,150,10,10,170,,,,,
10768,42-396-A-5,1,2,142,50,10,10,70,,,,,
10769,42-396-A-6,1,7,142,175,10,10,195,,,,,
10770,42-398-A-7,1,7,142,175,10,10,195,,,,,
10771,42-401-B-5,1,6,142,150,10,10,170,,,,,
10772,42-404-B-1,1,4,142,100,10,10,120,,,,,
10773,42-406-B-5,1,4,142,100,10,10,120,,,,,
10774,42-407-A-4,1,6,142,150,10,10,170,,,,,
10775,42-408-A-4,1,12,142,300,10,10,320,,,,,
10776,42-409-A-7,1,4,142,100,10,10,120,,,,,
10777,42-413-B-6,1,5,142,125,10,10,145,,,,,
10778,42-414-A-7,1,5,142,125,10,10,145,,,,,
10779,42-416-A-5,1,9,142,225,10,10,245,,,,,
10780,42-422-A-3,1,4,142,100,10,10,120,,,,,
10781,42-424-A-4,1,6,142,150,10,10,170,,,,,
10782,42-424-A-6,1,8,142,200,10,10,220,,,,,
10783,42-426-A-2,1,12,142,300,10,10,320,,,,,
10784,42-428-B-6,1,5,142,125,10,10,145,,,,,
10785,42-429-A-5,1,8,142,200,10,10,220,,,,,
10786,42-432-A-4,1,23,142,575,10,10,595,,,,,
10787,42-433-A-6,1,4,142,100,10,10,120,,,,,
10788,42-435-A-4,1,11,142,275,10,10,295,,,,,
10789,42-436-A-4,1,14,142,350,10,10,370,,,,,
10790,42-441-A-3,1,5,142,125,10,10,145,,,,,
10791,42-443-A-4,1,6,142,150,10,10,170,,,,,
10792,42-444-A-6,1,3,142,75,10,10,95,,,,,
10793,42-447-A-4,1,9,142,225,10,10,245,,,,,
10794,42-449-A-3,1,5,142,125,10,10,145,,,,,
10795,42-450-A-1,1,3,142,75,10,10,95,,,,,
10796,42-454-A-4,1,18,142,450,10,10,470,,,,,
10797,42-454-A-6,1,8,142,200,10,10,220,,,,,
10798,42-458-A-5,1,12,142,300,10,10,320,,,,,
10799,42-468-A-6,1,1,142,25,10,10,45,,,,,
10800,42-471-B-5,1,9,142,225,10,10,245,,,,,
10801,42-473-A-4,1,4,142,100,10,10,120,,,,,
10802,42-474-B-5,1,7,142,175,10,10,195,,,,,
10803,42-479-A-5,1,1,142,25,10,10,45,,,,,
10804,42-485-B-4,1,10,142,250,10,10,270,,,,,
10805,42-488-A-6,1,9,142,225,10,10,245,,,,,
10806,42-493-A-4,1,13,142,325,10,10,345,,,,,
10807,42-494-A-5,1,1,142,25,10,10,45,,,,,
10808,42-495-B-4,1,6,142,150,10,10,170,,,,,
10809,42-498-A-6,1,7,142,175,10,10,195,,,,,
10810,42-505-A-5,1,6,142,150,10,10,170,,,,,
10811,42-506-A-5,1,3,142,75,10,10,95,,,,,
10812,42-522-A-5,1,4,142,100,10,10,120,,,,,
10813,42-522-A-6,1,3,142,75,10,10,95,,,,,
10814,42-523-A-4,1,4,142,100,10,10,120,,,,,
10815,42-530-A-4,1,7,142,175,10,10,195,,,,,
10816,42-535-A-5,1,8,142,200,10,10,220,,,,,
10817,42-537-A-6,1,5,142,125,10,10,145,,,,,
10818,42-546-A-4,1,2,142,50,10,10,70,,,,,
10819,42-547-A-5,1,12,142,300,10,10,320,,,,,
10820,42-548-A-6,1,4,142,100,10,10,120,,,,,
10821,42-552-A-6,1,5,142,125,10,10,145,,,,,
10822,42-556-A-6,1,7,142,175,10,10,195,,,,,
10823,42-575-A-5,1,6,142,150,10,10,170,,,,,
10824,42-580-A-4,1,4,142,100,10,10,120,,,,,
10825,42-591-A-4,1,7,142,175,10,10,195,,,,,
10826,42-592-A-4,1,16,142,400,10,10,420,,,,,
10827,42-608-A-4,1,6,142,150,10,10,170,,,,,
10828,42-610-A-1,1,1,142,25,10,10,45,,,,,
10829,42-615-A-4,1,4,142,100,10,10,120,,,,,
10830,42-621-A-4,1,5,142,125,10,10,145,,,,,
10831,42-623-B-4,1,8,142,200,10,10,220,,,,,
10832,42-631-A-3,1,3,142,75,10,10,95,,,,,
10833,42-638-A-4,1,5,142,125,10,10,145,,,,,
10834,42-642-A-4,1,6,142,150,10,10,170,,,,,
10835,42-648-A-4,1,6,142,150,10,10,170,,,,,
10836,42-665-B-4,1,6,142,150,10,10,170,,,,,
10837,42-686-A-4,1,8,142,200,10,10,220,,,,,
10838,42-698-A-4,1,7,142,175,10,10,195,,,,,
10839,42-704-A-4,1,6,142,150,10,10,170,,,,,
10840,42-706-A-4,1,8,142,200,10,10,220,,,,,
10841,42-719-A-4,1,17,142,425,10,10,445,,,,,
10842,43-013-E-0,1,12,143,300,10,10,320,,,,,
10843,43-016-A-0,1,10,143,250,10,10,270,,,,,
10844,43-018-A-0,1,19,143,475,10,10,495,,,,,
10845,43-025-A-0,1,15,143,375,10,10,395,,,,,
10846,43-030-A-0,1,21,143,525,10,10,545,,,,,
10847,43-033-A-0,1,8,143,200,10,10,220,,,,,
10848,43-037-C-0,1,11,143,275,10,10,295,,,,,
10849,43-044-A-0,1,14,143,350,10,10,370,,,,,
10850,44-024-A-0,1,4,144,100,10,10,120,,,,,
10851,44-031-A-0,1,2,144,50,10,10,70,,,,,
10852,44-040-B-0,1,15,144,375,10,10,395,,,,,
10853,44-050-A-0,1,6,144,150,10,10,170,,,,,
10854,44-054-A-0,1,8,144,200,10,10,220,,,,,
10855,44-060-A-0,1,3,144,75,10,10,95,,,,,
10856,44-066-A-0,1,5,144,125,10,10,145,,,,,
10857,44-070-A-0,1,2,144,50,10,10,70,,,,,
10858,44-089-A-0,1,8,144,200,10,10,220,,,,,
10859,44-092-A-0,1,16,144,400,10,10,420,,,,,
10860,44-100-A-0,1,10,144,250,10,10,270,,,,,
10861,44-121-A-0,1,6,144,150,10,10,170,,,,,
10862,44-126-A-0,1,2,144,50,10,10,70,,,,,
10863,44-160-A-0,1,9,144,225,10,10,245,,,,,
10864,44-176-A-0,1,6,144,150,10,10,170,,,,,
10865,44-183-A-0,1,3,144,75,10,10,95,,,,,
10866,44-188-A-0,1,3,144,75,10,10,95,,,,,
10867,44-189-A-0,1,2,144,50,10,10,70,,,,,
10868,44-192-B-0,1,5,144,125,10,10,145,,,,,
10869,44-197-A-0,1,3,144,75,10,10,95,,,,,
10870,44-198-A-0,1,10,144,250,10,10,270,,,,,
10871,44-213-A-0,1,6,144,150,10,10,170,,,,,
10872,44-213-B-0,1,3,144,75,10,10,95,,,,,
10873,44-215-A-0,1,6,144,150,10,10,170,,,,,
10874,44-238-A-0,1,2,144,50,10,10,70,,,,,
10875,44-245-A-0,1,7,144,175,10,10,195,,,,,
10876,44-256-A-0,1,5,144,125,10,10,145,,,,,
10877,44-282-A-0,1,9,144,225,10,10,245,,,,,
10878,44-284-A-0,1,7,144,175,10,10,195,,,,,
10879,44-290-A-0,1,4,144,100,10,10,120,,,,,
10880,44-293-A-0,1,4,144,100,10,10,120,,,,,
10881,44-304-A-0,1,5,144,125,10,10,145,,,,,
10882,44-313-A-0,1,8,144,200,10,10,220,,,,,
10883,44-324-A-0,1,4,144,100,10,10,120,,,,,
10884,44-325-A-0,1,6,144,150,10,10,170,,,,,
10885,44-328-A-0,1,7,144,175,10,10,195,,,,,
10886,44-347-A-0,1,6,144,150,10,10,170,,,,,
10887,44-352-A-0,1,6,144,150,10,10,170,,,,,
10888,44-354-A-0,1,5,144,125,10,10,145,,,,,
10889,44-357-A-0,1,5,144,125,10,10,145,,,,,
10890,45-001-A-0,1,6,145,150,10,10,170,,,,,
10891,45-007-A-0,1,11,145,275,10,10,295,,,,,
10892,45-015-A-0,1,3,145,75,10,10,95,,,,,
10893,45-016-A-0,1,5,145,125,10,10,145,,,,,
10894,45-017-A-0,1,5,145,125,10,10,145,,,,,
10895,45-018-A-0,1,5,145,125,10,10,145,,,,,
10896,45-032-A-0,1,6,145,150,10,10,170,,,,,
10897,45-033-A-0,1,6,145,150,10,10,170,,,,,
10898,45-039-A-0,1,5,145,125,10,10,145,,,,,
10899,45-052-A-0,1,7,145,175,10,10,195,,,,,
10900,45-059-A-0,1,3,145,75,10,10,95,,,,,
10901,45-067-A-0,1,9,145,225,10,10,245,,,,,
10902,46-006-A-0,1,4,146,100,10,10,120,,,,,
10903,46-011-A-0,1,4,146,100,10,10,120,,,,,
10904,46-023-A-0,1,24,146,600,10,10,620,,,,,
10905,46-042-A-0,1,2,146,50,10,10,70,,,,,
10906,46-056-A-0,1,9,146,225,10,10,245,,,,,
10907,46-059-A-0,1,2,146,50,10,10,70,,,,,
10908,46-061-B-0,1,5,146,125,10,10,145,,,,,
10909,46-062-A-0,1,3,146,75,10,10,95,,,,,
10910,46-064-A-0,1,14,146,350,10,10,370,,,,,
10911,46-087-A-0,1,4,146,100,10,10,120,,,,,
10912,46-090-A-0,1,8,146,200,10,10,220,,,,,
10913,46-105-A-0,1,1,146,25,10,10,45,,,,,
10914,47-006-A-0,1,13,147,325,10,10,345,,,,,
10915,47-014-A-0,1,4,147,100,10,10,120,,,,,
10916,48-004-A-0,1,8,148,200,10,10,220,,,,,
10917,48-010-A-0,1,8,148,200,10,10,220,,,,,
10918,48-012-A-0,1,9,148,225,10,10,245,,,,,
10919,48-018-A-0,1,8,148,200,10,10,220,,,,,
10920,48-023-A-0,1,9,148,225,10,10,245,,,,,
10921,48-028-A-0,1,13,148,325,10,10,345,,,,,
10922,48-033-A-0,1,13,148,325,10,10,345,,,,,
10923,48-036-A-0,1,11,148,275,10,10,295,,,,,
10924,48-039-A-0,1,21,148,525,10,10,545,,,,,
10925,48-040-A-0,1,1,148,25,10,10,45,,,,,
10926,49-020-A-0,1,3,149,75,10,10,95,,,,,
