hh_id	hh_name	hh_inCDA	hh_size	hh_village-id
10821	42-552-A-6	1	5	142
10822	42-556-A-6	1	7	142
10823	42-575-A-5	1	6	142
10824	42-580-A-4	1	4	142
10825	42-591-A-4	1	7	142
10826	42-592-A-4	1	16	142
10827	42-608-A-4	1	6	142
10828	42-610-A-1	1	1	142
10829	42-615-A-4	1	4	142
10830	42-621-A-4	1	5	142
10831	42-623-B-4	1	8	142
10832	42-631-A-3	1	3	142
10833	42-638-A-4	1	5	142
10834	42-642-A-4	1	6	142
10835	42-648-A-4	1	6	142
10836	42-665-B-4	1	6	142
10837	42-686-A-4	1	8	142
10838	42-698-A-4	1	7	142
10839	42-704-A-4	1	6	142
10840	42-706-A-4	1	8	142
10841	42-719-A-4	1	17	142
10842	43-013-E-0	1	12	143
10843	43-016-A-0	1	10	143
10844	43-018-A-0	1	19	143
10845	43-025-A-0	1	15	143
10846	43-030-A-0	1	21	143
10847	43-033-A-0	1	8	143
10848	43-037-C-0	1	11	143
10849	43-044-A-0	1	14	143
10850	44-024-A-0	1	4	144
10851	44-031-A-0	1	2	144
10852	44-040-B-0	1	15	144
10853	44-050-A-0	1	6	144
10854	44-054-A-0	1	8	144
10855	44-060-A-0	1	3	144
10856	44-066-A-0	1	5	144
10857	44-070-A-0	1	2	144
10858	44-089-A-0	1	8	144
10859	44-092-A-0	1	16	144
10860	44-100-A-0	1	10	144
10861	44-121-A-0	1	6	144
10862	44-126-A-0	1	2	144
10863	44-160-A-0	1	9	144
10864	44-176-A-0	1	6	144
10865	44-183-A-0	1	3	144
10866	44-188-A-0	1	3	144
10867	44-189-A-0	1	2	144
10868	44-192-B-0	1	5	144
10869	44-197-A-0	1	3	144
10870	44-198-A-0	1	10	144
10871	44-213-A-0	1	6	144
10872	44-213-B-0	1	3	144
10873	44-215-A-0	1	6	144
10874	44-238-A-0	1	2	144
10875	44-245-A-0	1	7	144
10876	44-256-A-0	1	5	144
10877	44-282-A-0	1	9	144
10878	44-284-A-0	1	7	144
10879	44-290-A-0	1	4	144
10880	44-293-A-0	1	4	144
10881	44-304-A-0	1	5	144
10882	44-313-A-0	1	8	144
10883	44-324-A-0	1	4	144
10884	44-325-A-0	1	6	144
10885	44-328-A-0	1	7	144
10886	44-347-A-0	1	6	144
10887	44-352-A-0	1	6	144
10888	44-354-A-0	1	5	144
10889	44-357-A-0	1	5	144
10890	45-001-A-0	1	6	145
10891	45-007-A-0	1	11	145
10892	45-015-A-0	1	3	145
10893	45-016-A-0	1	5	145
10894	45-017-A-0	1	5	145
10895	45-018-A-0	1	5	145
10896	45-032-A-0	1	6	145
10897	45-033-A-0	1	6	145
10898	45-039-A-0	1	5	145
10899	45-052-A-0	1	7	145
10900	45-059-A-0	1	3	145
10901	45-067-A-0	1	9	145
10902	46-006-A-0	1	4	146
10903	46-011-A-0	1	4	146
10904	46-023-A-0	1	24	146
10905	46-042-A-0	1	2	146
10906	46-056-A-0	1	9	146
10907	46-059-A-0	1	2	146
10908	46-061-B-0	1	5	146
10909	46-062-A-0	1	3	146
10910	46-064-A-0	1	14	146
10911	46-087-A-0	1	4	146
10912	46-090-A-0	1	8	146
10913	46-105-A-0	1	1	146
10914	47-006-A-0	1	13	147
10915	47-014-A-0	1	4	147
10916	48-004-A-0	1	8	148
10917	48-010-A-0	1	8	148
10918	48-012-A-0	1	9	148
10919	48-018-A-0	1	8	148
10920	48-023-A-0	1	9	148
10921	48-028-A-0	1	13	148
10922	48-033-A-0	1	13	148
10923	48-036-A-0	1	11	148
10924	48-039-A-0	1	21	148
10925	48-040-A-0	1	1	148
10926	49-020-A-0	1	3	149
10927	49-030-A-0	1	7	149
10928	49-038-A-0	1	9	149
10929	49-047-A-0	1	2	149
10930	49-049-A-0	1	7	149
10931	51-002-A-0	1	17	151
10932	51-012-A-0	1	6	151
10933	51-028-A-0	1	2	151
10934	51-029-A-0	1	6	151
10935	51-031-A-0	1	3	151
10936	51-032-A-0	1	5	151
10937	51-035-A-0	1	1	151
10938	51-046-A-0	1	10	151
10939	51-047-A-0	1	7	151
10940	51-050-A-0	1	5	151
10941	51-070-A-0	1	6	151
10942	51-071-A-0	1	7	151
10943	51-082-A-0	1	5	151
10944	51-086-A-0	1	8	151
10945	51-092-A-0	1	10	151
10946	51-097-A-0	1	7	151
10947	51-099-A-0	1	9	151
10948	51-114-A-0	1	7	151
10949	51-118-A-0	1	15	151
10950	52-001-A-0	1	10	152
10951	52-002-A-0	1	2	152
10952	52-023-A-0	1	7	152
10953	52-038-A-0	1	9	152
10954	52-063-A-0	1	9	152
10955	52-066-A-0	1	8	152
10956	52-096-A-0	1	10	152
10957	52-101-A-0	1	4	152
10958	52-122-A-0	1	5	152
10959	52-139-A-0	1	9	152
10960	52-165-A-0	1	8	152
10961	52-166-A-0	1	8	152
10962	52-168-A-0	1	6	152
10963	52-184-A-0	1	8	152
10964	52-192-A-0	1	5	152
10965	52-193-A-0	1	4	152
10966	52-200-A-0	1	4	152
10967	52-203-A-0	1	7	152
10968	52-204-A-0	1	1	152
10969	52-205-A-0	1	6	152
10970	52-208-A-0	1	1	152
10971	52-210-A-0	1	6	152
10972	52-212-A-0	1	4	152
10973	52-219-A-0	1	5	152
10974	53-017-A-0	1	10	153
10975	53-020-A-0	1	23	153
10976	53-026-A-0	1	4	153
10977	53-028-A-0	1	8	153
10978	53-035-A-0	1	6	153
10979	54-006-A-0	1	6	154
10980	54-020-A-0	1	9	154
10981	54-029-A-0	1	13	154
10982	59-007-A-0	1	8	159
10983	59-011-A-0	1	4	159
10984	59-014-A-0	1	5	159
10985	59-040-A-0	1	5	159
10986	59-047-A-0	1	6	159
10987	59-052-A-0	1	4	159
10988	01-001-A-0	0	11	101
10989	01-002-A-0	0	5	101
10990	01-004-A-0	0	12	101
10991	01-005-A-0	0	2	101
10992	01-005-C-0	0	13	101
10993	01-007-B-0	0	6	101
10994	01-011-A-0	0	11	101
10995	01-012-A-0	0	9	101
10996	01-013-A-0	0	3	101
10997	01-020-A-0	0	4	101
10998	01-022-A-0	0	5	101
10999	01-027-B-0	0	5	101
11000	01-029-A-0	0	5	101
11001	01-030-B-0	0	3	101
11002	01-031-A-0	0	9	101
11003	01-032-A-0	0	4	101
11004	01-032-B-0	0	7	101
11005	01-033-A-0	0	15	101
11006	01-034-A-0	0	2	101
11007	01-035-A-0	0	8	101
11008	01-037-A-0	0	8	101
11009	01-038-A-0	0	13	101
11010	01-039-B-0	0	40	101
11011	01-040-A-0	0	6	101
11012	01-040-B-0	0	7	101
11013	01-040-C-0	0	1	101
11014	01-040-D-0	0	11	101
11015	01-040-E-0	0	8	101
11016	01-040-F-0	0	5	101
11017	01-040-G-0	0	5	101
11018	01-044-A-0	0	2	101
11019	01-046-A-0	0	1	101
11020	01-047-A-0	0	3	101
11021	01-051-A-0	0	7	101
11022	01-054-A-0	0	8	101
11023	01-055-A-0	0	5	101
11024	01-056-C-0	0	8	101
11025	01-059-A-0	0	9	101
11026	01-060-A-0	0	19	101
11027	01-060-B-0	0	6	101
11028	01-064-A-0	0	32	101
11029	01-066-A-0	0	42	101
11030	01-082-A-0	0	8	101
11031	01-082-B-0	0	12	101
11032	01-083-A-0	0	29	101
11033	01-086-D-0	0	1	101
11034	01-087-B-0	0	2	101
11035	01-089-A-0	0	6	101
11036	01-091-C-0	0	4	101
11037	01-092-A-0	0	7	101
11038	01-093-A-0	0	4	101
11039	01-094-A-0	0	6	101
11040	01-095-A-0	0	3	101
11041	01-096-A-0	0	4	101
11042	01-097-A-0	0	6	101
11043	01-098-A-0	0	5	101
11044	01-099-A-0	0	2	101
11045	01-100-A-0	0	6	101
11046	01-101-A-0	0	8	101
11047	01-102-A-0	0	15	101
11048	01-103-A-0	0	6	101
11049	01-104-A-0	0	10	101
11050	01-105-A-0	0	6	101
11051	01-106-A-0	0	6	101
11052	01-107-A-0	0	3	101
11053	01-109-A-0	0	5	101
11054	01-110-A-0	0	7	101
11055	01-111-A-0	0	6	101
11056	01-112-A-0	0	3	101
11057	01-113-A-0	0	4	101
11058	01-114-A-0	0	8	101
11059	01-116-A-0	0	7	101
11060	01-118-A-0	0	4	101
11061	01-119-A-0	0	2	101
11062	01-120-A-0	0	2	101
11063	01-121-A-0	0	8	101
11064	01-122-A-0	0	7	101
11065	01-123-A-0	0	8	101
11066	01-125-A-0	0	5	101
11067	01-126-A-0	0	4	101
11068	01-127-A-0	0	6	101
11069	01-128-A-0	0	7	101
11070	01-129-A-0	0	1	101
11071	01-129-B-0	0	7	101
11072	01-129-C-0	0	6	101
11073	01-130-A-0	0	4	101
11074	01-131-A-0	0	2	101
11075	01-132-A-0	0	5	101
11076	01-133-A-0	0	3	101
11077	01-134-A-0	0	3	101
11078	01-135-A-0	0	1	101
11079	01-136-A-0	0	2	101
11080	01-137-A-0	0	1	101
11081	01-138-A-0	0	5	101
11082	01-139-A-0	0	5	101
11083	01-140-A-0	0	5	101
11084	01-140-C-0	0	1	101
11085	01-141-A-0	0	3	101
11086	01-142-A-0	0	7	101
11087	01-144-A-0	0	2	101
11088	01-145-A-0	0	7	101
11089	01-146-A-0	0	3	101
11090	01-147-A-0	0	1	101
11091	01-148-A-0	0	3	101
11092	01-149-A-0	0	10	101
11093	01-150-A-0	0	10	101
11094	01-151-A-0	0	4	101
11095	01-152-A-0	0	15	101
11096	01-153-A-0	0	5	101
11097	01-154-A-0	0	3	101
11098	01-155-A-0	0	3	101
11099	01-156-A-0	0	3	101
11100	01-157-A-0	0	1	101
11101	01-158-A-0	0	1	101
11102	01-159-A-0	0	5	101
11103	01-160-A-0	0	6	101
11104	01-162-A-0	0	4	101
11105	02-002-B-0	0	10	102
11106	02-003-A-0	0	3	102
11107	02-005-A-0	0	2	102
11108	02-006-A-0	0	4	102
11109	02-007-A-0	0	3	102
11110	02-009-A-0	0	14	102
11111	02-012-A-0	0	4	102
11112	02-013-A-0	0	14	102
11113	02-014-A-0	0	8	102
11114	02-016-A-0	0	5	102
11115	02-016-B-0	0	5	102
11116	02-017-A-0	0	5	102
11117	02-018-A-0	0	5	102
11118	02-018-B-0	0	11	102
11119	02-018-C-0	0	12	102
11120	02-019-A-0	0	4	102
11121	02-020-A-0	0	9	102
11122	02-023-A-0	0	6	102
11123	02-024-A-0	0	6	102
11124	02-025-A-0	0	12	102
11125	02-026-C-0	0	7	102
11126	02-026-D-0	0	7	102
11127	02-028-A-0	0	6	102
11128	02-028-B-0	0	2	102
11129	02-028-C-0	0	5	102
11130	02-029-A-0	0	5	102
11131	02-031-A-0	0	1	102
11132	02-032-B-0	0	6	102
11133	02-034-A-0	0	9	102
11134	02-035-A-0	0	3	102
11135	02-036-B-0	0	5	102
11136	02-036-C-0	0	12	102
11137	02-036-D-0	0	5	102
11138	02-037-A-0	0	8	102
11139	02-038-A-0	0	6	102
11140	02-040-A-0	0	6	102
11141	02-040-B-0	0	8	102
11142	02-040-C-0	0	5	102
11143	02-040-D-0	0	10	102
11144	02-041-A-0	0	12	102
11145	02-042-A-0	0	7	102
11146	02-043-B-0	0	3	102
11147	02-044-A-0	0	10	102
11148	02-046-A-0	0	3	102
11149	02-046-C-0	0	1	102
11150	02-047-B-0	0	8	102
11151	02-048-A-0	0	12	102
11152	02-049-A-0	0	11	102
11153	02-050-B-0	0	6	102
11154	02-051-A-0	0	3	102
11155	02-052-A-0	0	6	102
11156	02-055-A-0	0	7	102
11157	02-056-A-0	0	1	102
11158	02-057-A-0	0	1	102
11159	02-058-A-0	0	6	102
11160	02-059-A-0	0	10	102
11161	02-061-A-0	0	8	102
11162	02-062-A-0	0	10	102
11163	02-062-B-0	0	2	102
11164	02-063-A-0	0	7	102
11165	02-064-A-0	0	6	102
11166	02-064-B-0	0	9	102
11167	02-064-C-0	0	7	102
11168	02-068-A-0	0	10	102
11169	02-069-B-0	0	3	102
11170	02-070-A-0	0	7	102
11171	02-071-A-0	0	4	102
11172	02-072-A-0	0	8	102
11173	02-073-A-0	0	7	102
11174	02-074-A-0	0	7	102
11175	02-075-B-0	0	6	102
11176	02-075-C-0	0	3	102
11177	02-076-A-0	0	6	102
11178	02-077-A-0	0	9	102
11179	02-079-A-0	0	5	102
11180	02-081-A-0	0	1	102
11181	02-082-A-0	0	1	102
11182	02-083-A-0	0	4	102
11183	02-083-B-0	0	4	102
11184	02-084-A-0	0	14	102
11185	02-085-A-0	0	2	102
11186	02-085-B-0	0	6	102
11187	02-085-C-0	0	3	102
11188	02-085-D-0	0	9	102
11189	02-085-E-0	0	7	102
11190	02-086-A-0	0	6	102
11191	02-086-B-0	0	6	102
11192	02-087-A-0	0	6	102
11193	02-088-A-0	0	6	102
11194	02-090-A-0	0	14	102
11195	02-091-A-0	0	4	102
11196	02-093-A-0	0	7	102
11197	02-094-A-0	0	7	102
11198	02-095-A-0	0	7	102
11199	02-096-A-0	0	12	102
11200	02-100-A-0	0	12	102
11201	02-101-A-0	0	3	102
11202	02-102-A-0	0	1	102
11203	02-102-B-0	0	3	102
11204	02-102-C-0	0	6	102
11205	02-102-D-0	0	5	102
11206	02-103-A-0	0	6	102
11207	02-104-A-0	0	4	102
11208	02-104-B-0	0	6	102
11209	02-106-A-0	0	14	102
11210	02-107-A-0	0	4	102
11211	02-108-A-0	0	7	102
11212	02-110-A-0	0	5	102
11213	02-113-A-0	0	11	102
11214	02-115-A-0	0	3	102
11215	02-117-A-0	0	10	102
11216	02-119-A-0	0	9	102
11217	02-120-A-0	0	9	102
11218	02-124-A-0	0	1	102
11219	02-126-A-0	0	3	102
11220	02-127-A-0	0	8	102
11221	02-129-C-0	0	8	102
11222	02-130-A-0	0	2	102
11223	02-130-B-0	0	13	102
11224	02-131-A-0	0	1	102
11225	02-132-B-0	0	6	102
11226	02-135-A-0	0	12	102
11227	02-136-A-0	0	8	102
11228	02-137-A-0	0	13	102
11229	02-140-A-0	0	1	102
11230	02-141-A-0	0	15	102
11231	02-143-A-0	0	9	102
11232	02-147-A-0	0	3	102
11233	02-148-A-0	0	7	102
11234	02-148-B-0	0	8	102
11235	02-149-A-0	0	1	102
11236	02-149-C-0	0	4	102
11237	02-149-D-0	0	6	102
11238	02-150-A-0	0	8	102
11239	02-153-A-0	0	11	102
11240	02-154-B-0	0	5	102
11241	02-155-A-0	0	6	102
11242	02-156-A-0	0	7	102
11243	02-157-A-0	0	6	102
11244	02-158-A-0	0	10	102
11245	02-158-B-0	0	2	102
11246	02-159-A-0	0	12	102
11247	02-161-A-0	0	12	102
11248	02-163-A-0	0	8	102
11249	02-167-A-0	0	6	102
11250	02-168-B-0	0	1	102
11251	02-169-A-0	0	12	102
11252	02-169-C-0	0	11	102
11253	02-170-A-0	0	3	102
11254	02-170-B-0	0	4	102
11255	02-170-C-0	0	12	102
11256	02-170-D-0	0	16	102
11257	02-170-E-0	0	7	102
11258	02-170-G-0	0	5	102
11259	02-170-H-0	0	5	102
11260	02-170-I-0	0	9	102
11261	02-170-J-0	0	6	102
11262	02-170-K-0	0	6	102
11263	02-170-L-0	0	6	102
11264	02-177-B-0	0	8	102
11265	02-180-A-0	0	24	102
11266	02-180-B-0	0	6	102
11267	02-180-C-0	0	2	102
11268	02-181-A-0	0	7	102
11269	02-181-B-0	0	1	102
11270	02-183-A-0	0	5	102
11271	02-184-A-0	0	7	102
11272	02-184-C-0	0	6	102
11273	02-184-D-0	0	12	102
11274	02-185-A-0	0	10	102
11275	02-188-A-0	0	26	102
11276	02-189-A-0	0	7	102
11277	02-190-A-0	0	20	102
11278	02-190-B-0	0	4	102
11279	02-191-A-0	0	31	102
11280	02-192-A-0	0	3	102
11281	02-193-A-0	0	12	102
11282	02-195-A-0	0	16	102
11283	02-195-B-0	0	2	102
11284	02-198-A-0	0	1	102
11285	02-199-B-0	0	10	102
11286	02-200-A-0	0	16	102
11287	02-205-A-0	0	9	102
11288	02-205-B-0	0	1	102
11289	02-206-A-0	0	4	102
11290	02-208-A-0	0	11	102
11291	02-223-A-0	0	4	102
11292	02-227-A-0	0	6	102
11293	02-233-A-0	0	7	102
11294	02-235-A-0	0	12	102
11295	02-237-A-0	0	6	102
11296	02-237-B-0	0	5	102
11297	02-237-C-0	0	5	102
11298	02-240-A-0	0	6	102
11299	02-240-B-0	0	2	102
11300	02-241-A-0	0	1	102
11301	02-242-A-0	0	7	102
11302	02-243-A-0	0	1	102
11303	02-244-A-0	0	6	102
11304	02-245-A-0	0	12	102
11305	02-247-A-0	0	5	102
11306	02-248-A-0	0	9	102
11307	02-249-A-0	0	9	102
11308	02-252-A-0	0	5	102
11309	02-254-A-0	0	8	102
11310	02-256-A-0	0	7	102
11311	02-258-A-0	0	9	102
11312	02-259-A-0	0	6	102
11313	02-260-A-0	0	12	102
11314	02-260-B-0	0	11	102
11315	02-262-A-0	0	9	102
11316	02-265-A-0	0	9	102
11317	02-267-A-0	0	10	102
11318	02-267-B-0	0	7	102
11319	02-268-A-0	0	5	102
11320	02-278-A-0	0	9	102
11321	02-280-A-0	0	4	102
11322	02-282-A-0	0	9	102
11323	02-286-A-0	0	9	102
11324	02-287-A-0	0	1	102
11325	02-288-A-0	0	6	102
11326	02-289-C-0	0	4	102
11327	02-292-A-0	0	8	102
11328	02-293-A-0	0	12	102
11329	02-296-A-0	0	9	102
11330	02-298-A-0	0	9	102
11331	02-311-A-0	0	11	102
11332	02-313-A-0	0	15	102
11333	02-314-A-0	0	8	102
11334	02-315-A-0	0	9	102
11335	02-316-A-0	0	13	102
11336	02-316-B-0	0	7	102
11337	02-319-A-0	0	11	102
11338	02-320-A-0	0	7	102
11339	02-322-A-0	0	6	102
11340	02-324-A-0	0	6	102
11341	02-325-A-0	0	15	102
11342	02-326-A-0	0	16	102
11343	02-326-B-0	0	5	102
11344	02-327-A-0	0	12	102
11345	02-330-A-0	0	6	102
11346	02-332-A-0	0	5	102
11347	02-333-A-0	0	7	102
11348	02-334-A-0	0	11	102
11349	02-335-A-0	0	7	102
11350	02-336-A-0	0	7	102
11351	02-337-A-0	0	10	102
11352	02-338-A-0	0	6	102
11353	02-340-A-0	0	7	102
11354	02-341-A-0	0	7	102
11355	02-342-A-0	0	5	102
11356	02-343-A-0	0	7	102
11357	02-344-A-0	0	5	102
11358	02-345-A-0	0	6	102
11359	02-346-A-0	0	1	102
11360	02-347-A-0	0	26	102
11361	02-349-A-0	0	5	102
11362	02-350-A-0	0	3	102
11363	02-351-A-0	0	9	102
11364	02-351-B-0	0	9	102
11365	02-353-A-0	0	6	102
11366	02-354-A-0	0	6	102
11367	02-355-A-0	0	4	102
11368	02-355-B-0	0	6	102
11369	02-355-C-0	0	7	102
11370	02-357-A-0	0	3	102
11371	02-357-B-0	0	6	102
11372	02-358-A-0	0	3	102
11373	02-359-A-0	0	6	102
11374	02-360-A-0	0	5	102
11375	02-361-A-0	0	8	102
11376	02-362-A-0	0	7	102
11377	02-363-A-0	0	5	102
11378	02-363-B-0	0	5	102
11379	02-365-A-0	0	6	102
11380	02-365-B-0	0	6	102
11381	02-366-A-0	0	7	102
11382	02-367-A-0	0	4	102
11383	02-369-A-0	0	3	102
11384	02-370-A-0	0	5	102
11385	02-371-A-0	0	4	102
11386	02-372-A-0	0	3	102
11387	02-373-A-0	0	3	102
11388	02-374-A-0	0	7	102
11389	02-375-A-0	0	7	102
11390	02-376-A-0	0	7	102
11391	02-377-A-0	0	6	102
11392	02-378-A-0	0	4	102
11393	02-379-A-0	0	5	102
11394	02-379-B-0	0	5	102
11395	02-379-C-0	0	5	102
11396	02-380-A-0	0	5	102
11397	02-381-A-0	0	8	102
11398	02-382-A-0	0	9	102
11399	02-383-A-0	0	4	102
11400	02-384-A-0	0	2	102
11401	02-385-A-0	0	7	102
11402	02-385-A-2	0	8	102
11403	02-387-A-0	0	3	102
11404	02-388-A-0	0	5	102
11405	02-389-A-0	0	4	102
11406	02-390-A-0	0	6	102
11407	02-391-A-0	0	5	102
11408	02-392-A-0	0	4	102
11409	02-392-B-0	0	4	102
11410	02-393-A-0	0	5	102
11411	02-394-A-0	0	6	102
11412	02-395-A-0	0	3	102
11413	02-396-A-0	0	2	102
11414	02-397-A-0	0	13	102
11415	02-398-A-0	0	9	102
11416	02-399-A-0	0	4	102
11417	02-400-A-0	0	4	102
11418	02-401-A-0	0	7	102
11419	02-402-A-0	0	3	102
11420	02-404-A-0	0	1	102
11421	02-405-A-0	0	3	102
11422	02-406-A-0	0	6	102
11423	02-406-B-0	0	5	102
11424	02-407-A-0	0	3	102
11425	02-408-A-0	0	3	102
11426	02-408-B-0	0	4	102
11427	02-409-A-0	0	3	102
11428	02-409-B-0	0	5	102
11429	02-410-A-0	0	3	102
11430	02-411-A-0	0	4	102
11431	03-003-A-0	0	5	103
11432	03-012-A-0	0	9	103
11433	03-015-A-0	0	3	103
11434	03-015-B-0	0	4	103
11435	03-018-A-0	0	7	103
11436	03-019-A-0	0	1	103
11437	03-020-A-0	0	11	103
11438	03-023-A-0	0	1	103
11439	03-030-A-0	0	4	103
11440	03-031-A-0	0	2	103
11441	03-033-A-0	0	2	103
11442	03-046-A-0	0	1	103
11443	03-047-A-0	0	5	103
11444	03-048-A-0	0	7	103
11445	03-050-A-0	0	6	103
11446	03-056-B-0	0	3	103
11447	03-060-A-0	0	8	103
11448	03-062-A-0	0	17	103
11449	03-065-A-0	0	7	103
11450	03-066-A-0	0	6	103
11451	03-067-A-0	0	2	103
11452	03-068-A-0	0	4	103
11453	03-069-A-0	0	2	103
11454	03-070-B-0	0	2	103
11455	03-072-A-0	0	5	103
11456	03-073-A-0	0	6	103
11457	03-074-A-0	0	3	103
11458	03-075-A-0	0	1	103
11459	03-076-A-0	0	1	103
11460	03-077-A-0	0	1	103
11461	03-078-A-0	0	2	103
11462	03-079-A-0	0	6	103
11463	03-080-A-0	0	1	103
11464	03-081-A-0	0	5	103
11465	03-082-A-0	0	1	103
11466	03-083-A-0	0	6	103
11467	03-084-A-0	0	1	103
11468	03-085-A-0	0	9	103
11469	04-002-A-0	0	2	104
11470	04-004-A-0	0	4	104
11471	04-006-A-0	0	7	104
11472	04-008-A-0	0	8	104
11473	04-010-A-0	0	5	104
11474	04-012-A-0	0	8	104
11475	04-015-A-0	0	4	104
11476	04-017-A-0	0	2	104
11477	04-018-A-0	0	2	104
11478	04-021-A-0	0	7	104
11479	04-032-A-0	0	9	104
11480	04-041-A-0	0	4	104
11481	04-042-A-0	0	4	104
11482	04-044-A-0	0	7	104
11483	04-046-A-0	0	9	104
11484	04-047-A-0	0	9	104
11485	04-048-A-0	0	6	104
11486	04-053-A-0	0	4	104
11487	04-054-A-0	0	4	104
11488	04-056-A-0	0	13	104
11489	04-057-A-0	0	6	104
11490	04-059-A-0	0	3	104
11491	04-060-A-0	0	8	104
11492	04-069-A-0	0	6	104
11493	04-071-A-0	0	6	104
11494	04-074-A-0	0	6	104
11495	04-075-A-0	0	6	104
11496	04-078-A-0	0	6	104
11497	04-080-A-0	0	3	104
11498	04-081-A-0	0	8	104
11499	04-084-A-0	0	7	104
11500	04-085-A-0	0	7	104
11501	04-086-A-0	0	5	104
11502	04-100-A-0	0	3	104
11503	04-102-A-0	0	5	104
11504	04-107-A-0	0	5	104
11505	04-108-A-0	0	6	104
11506	04-111-A-0	0	9	104
11507	04-112-A-0	0	6	104
11508	04-113-A-0	0	4	104
11509	04-117-A-0	0	6	104
11510	04-121-A-0	0	6	104
11511	04-124-A-0	0	5	104
11512	04-140-A-0	0	7	104
11513	04-141-A-0	0	7	104
11514	04-143-A-0	0	7	104
11515	04-144-A-0	0	12	104
11516	04-152-A-0	0	8	104
11517	04-156-A-0	0	6	104
11518	04-157-A-0	0	6	104
11519	04-159-A-0	0	6	104
11520	04-160-A-0	0	6	104
11521	04-161-A-0	0	1	104
11522	04-162-A-0	0	2	104
11523	04-162-B-0	0	1	104
11524	04-163-B-0	0	2	104
11525	04-165-A-0	0	6	104
11526	04-167-A-0	0	7	104
11527	04-173-A-0	0	10	104
11528	04-174-A-0	0	7	104
11529	04-177-A-0	0	3	104
11530	04-178-A-0	0	8	104
11531	04-180-A-0	0	5	104
11532	04-181-A-0	0	6	104
11533	04-182-A-0	0	3	104
11534	04-183-A-0	0	10	104
11535	04-184-A-0	0	3	104
11536	04-185-A-0	0	4	104
11537	04-188-A-0	0	4	104
11538	04-189-A-0	0	4	104
11539	04-190-A-0	0	3	104
11540	04-191-A-0	0	4	104
11541	04-192-A-0	0	2	104
11542	04-193-A-0	0	5	104
11543	04-194-A-0	0	5	104
11544	04-195-A-0	0	6	104
11545	04-196-A-0	0	6	104
11546	04-197-A-0	0	6	104
11547	04-198-A-0	0	6	104
11548	04-199-A-0	0	1	104
11549	04-200-A-0	0	4	104
11550	04-201-A-0	0	4	104
11551	04-202-A-0	0	1	104
11552	04-204-A-0	0	5	104
11553	04-205-A-0	0	5	104
11554	04-206-A-0	0	3	104
11555	04-207-A-0	0	5	104
11556	04-208-A-0	0	3	104
11557	04-209-A-0	0	1	104
11558	04-210-A-0	0	6	104
11559	04-211-B-0	0	1	104
11560	04-212-A-0	0	6	104
11561	04-213-A-0	0	6	104
11562	04-214-A-0	0	6	104
11563	04-215-A-0	0	6	104
11564	04-216-A-0	0	3	104
11565	04-218-A-0	0	3	104
11566	04-219-A-0	0	1	104
11567	04-220-A-0	0	2	104
11568	04-221-A-0	0	1	104
11569	04-222-A-0	0	1	104
11570	04-223-A-0	0	1	104
11571	04-224-A-0	0	1	104
11572	04-225-A-0	0	4	104
11573	04-226-A-0	0	2	104
11574	04-227-A-0	0	1	104
11575	04-228-A-0	0	3	104
11576	04-231-A-0	0	4	104
11577	04-232-A-0	0	3	104
11578	04-233-A-0	0	5	104
11579	04-234-A-0	0	2	104
11580	04-235-A-0	0	2	104
11581	04-236-A-0	0	2	104
11582	04-237-A-0	0	2	104
11583	04-238-A-0	0	4	104
11584	04-239-A-0	0	4	104
11585	04-240-A-0	0	7	104
11586	04-241-A-0	0	4	104
11587	04-242-A-0	0	12	104
11588	04-243-A-0	0	2	104
11589	04-244-A-0	0	2	104
11590	05-004-A-0	0	9	105
11591	05-006-A-0	0	8	105
11592	05-012-A-0	0	4	105
11593	05-013-A-0	0	2	105
11594	05-015-A-0	0	9	105
11595	05-019-A-0	0	4	105
11596	05-022-A-0	0	15	105
11597	05-023-A-0	0	4	105
11598	05-024-A-0	0	1	105
11599	05-025-A-0	0	4	105
11600	05-026-A-0	0	4	105
11601	05-031-A-0	0	17	105
11602	05-032-A-0	0	3	105
11603	05-033-A-0	0	5	105
11604	05-035-A-0	0	8	105
11605	05-036-A-0	0	3	105
11606	05-037-A-0	0	17	105
11607	05-038-A-0	0	5	105
11608	05-039-A-0	0	2	105
11609	05-040-A-0	0	7	105
11610	05-041-A-0	0	4	105
11611	05-042-A-0	0	4	105
11612	05-043-A-0	0	1	105
11613	05-045-A-0	0	10	105
11614	05-048-A-0	0	11	105
11615	05-051-A-0	0	7	105
11616	05-054-A-0	0	19	105
11617	05-056-A-0	0	6	105
11618	05-057-A-0	0	3	105
11619	05-059-A-0	0	2	105
11620	05-060-A-0	0	4	105
11621	05-061-A-0	0	11	105
11622	05-062-A-0	0	15	105
11623	05-065-A-0	0	3	105
11624	05-069-A-0	0	7	105
11625	05-070-A-0	0	10	105
11626	05-072-A-0	0	3	105
11627	05-072-B-0	0	4	105
11628	05-073-A-0	0	4	105
11629	05-073-B-0	0	5	105
11630	05-082-A-0	0	4	105
11631	05-091-A-0	0	11	105
11632	05-099-A-0	0	5	105
11633	05-100-A-0	0	4	105
11634	05-101-C-0	0	5	105
11635	05-102-A-0	0	8	105
11636	05-103-A-0	0	13	105
11637	05-104-A-0	0	6	105
11638	05-105-A-0	0	10	105
11639	05-106-A-0	0	6	105
11640	05-107-A-0	0	5	105
11641	05-108-A-0	0	7	105
