hh_id               itime                                     day      Interviewer ID
10361         100, 10, 10                146(30), 70(14), 230(46)             3, 5, 5
10362          25, 10, 10                140(28), 58(12), 216(44)             3, 5, 6
10363         125, 10, 10                149(30), 70(14), 230(46)             2, 5, 5
10364          75, 10, 10                146(30), 70(14), 230(46)             3, 5, 5
10365         175, 10, 10                147(30), 70(14), 230(46)             2, 5, 5
10366         175, 10, 10                147(30), 69(14), 230(46)             2, 5, 5
10367         150, 10, 10                135(27), 55(11), 212(43)             2, 5, 6
10368    394, 231, 10, 10       131(27), 132(27), 55(11), 212(43)          1, 1, 5, 6
10369     111, 89, 10, 10       133(27), 134(27), 55(11), 212(43)          2, 2, 5, 6
10370     192, 58, 10, 10       132(27), 133(27), 55(11), 212(43)          2, 2, 5, 6
10371         225, 10, 10                133(27), 55(11), 212(43)             2, 5, 6
10372          75, 10, 10                133(27), 55(11), 212(43)             3, 5, 6
10373         150, 10, 10                 27(6), 106(22), 187(38)             3, 5, 5
10374         150, 10, 10                 22(5), 101(21), 183(37)             3, 5, 5
10375         275, 10, 10                 26(6), 110(22), 186(38)             2, 5, 6
10376     389, 36, 10, 10          25(5), 21(5), 101(21), 183(37)          1, 2, 5, 5
10377         225, 10, 10                 25(5), 101(21), 183(37)             2, 5, 5
10378     182, 93, 10, 10          23(5), 24(5), 101(21), 183(37)          2, 2, 5, 5
10379         150, 10, 10                 21(5), 101(21), 183(37)             3, 5, 5
10380         250, 10, 10                 24(5), 101(21), 183(37)             2, 5, 5
10381     64, 111, 10, 10          25(5), 21(5), 101(21), 183(37)          2, 3, 5, 5
10382      64, 11, 10, 10           20(4), 16(4), 97(20), 176(36)          2, 3, 5, 6
10383     98, 152, 10, 10          24(5), 25(5), 101(21), 183(37)          2, 2, 5, 5
10384         375, 10, 10                 22(5), 101(21), 183(37)             2, 5, 5
10385 32, 441, 52, 10, 10   23(5), 24(5), 25(5), 101(21), 183(37)       1, 1, 1, 5, 5
10386         150, 10, 10                  19(4), 97(20), 176(36)             2, 5, 6
10387    441, 409, 10, 10          21(5), 23(5), 101(21), 183(37)          1, 1, 5, 5
10388     66, 259, 10, 10          22(5), 23(5), 104(21), 181(37)          2, 2, 5, 6
10389         100, 10, 10                  20(4), 97(20), 176(36)             2, 5, 6
10390         200, 10, 10                  17(4), 97(20), 176(36)             2, 5, 6
10391         125, 10, 10                  20(4), 97(20), 176(36)             2, 5, 6
10392         175, 10, 10                  18(4), 97(20), 180(36)             2, 5, 5
10393     56, 144, 10, 10           16(4), 17(4), 97(20), 176(36)          2, 2, 5, 6
10394      97, 78, 10, 10           17(4), 18(4), 97(20), 176(36)          2, 2, 5, 6
10395         150, 10, 10                  19(4), 97(20), 176(36)             2, 5, 6
10396      84, 91, 10, 10          29(6), 30(6), 107(22), 188(38)          2, 2, 5, 5
10397          75, 10, 10                 28(6), 107(22), 188(38)             3, 5, 5
10398         125, 10, 10                 28(6), 107(22), 188(38)             3, 5, 5
10399         175, 10, 10                 30(6), 107(22), 188(38)             2, 5, 5
10400         225, 10, 10                 28(6), 106(22), 187(38)             2, 5, 5
10401          25, 10, 10                   7(2), 86(18), 168(34)             3, 6, 6
10402     34, 316, 10, 10          27(6), 28(6), 106(22), 187(38)          1, 1, 5, 5
10403         200, 10, 10                 29(6), 106(22), 187(38)             2, 5, 5
10404          75, 10, 10                 22(5), 101(21), 183(37)             3, 5, 5
10405     202, 98, 10, 10          29(6), 30(6), 106(22), 187(38)          1, 1, 5, 5
10406         150, 10, 10                 26(6), 106(22), 187(38)             3, 5, 5
10407         375, 10, 10                 27(6), 106(22), 187(38)             1, 5, 5
10408    116, 109, 10, 10          27(6), 28(6), 106(22), 187(38)          2, 2, 5, 5
10409     93, 207, 10, 10          28(6), 29(6), 106(22), 187(38)          1, 1, 5, 5
10410         150, 10, 10                 26(6), 106(22), 187(38)             3, 5, 5
10411     75, 125, 10, 10          28(6), 29(6), 106(22), 187(38)          2, 2, 5, 5
10412     109, 41, 10, 10          26(6), 27(6), 106(22), 187(38)          3, 3, 5, 5
10413         225, 10, 10                 27(6), 106(22), 187(38)             2, 5, 5
10414     155, 95, 10, 10       208(42), 209(42), 49(10), 126(26)          1, 1, 5, 6
10415     45, 180, 10, 10       206(42), 207(42), 49(10), 126(26)          2, 2, 5, 6
10416         175, 10, 10                209(42), 49(10), 126(26)             2, 5, 6
10417         200, 10, 10                207(42), 49(10), 126(26)             2, 5, 6
10418      30, 95, 10, 10       209(42), 210(42), 49(10), 126(26)          2, 2, 5, 6
10419     65, 185, 10, 10       210(42), 206(42), 49(10), 126(26)          1, 2, 5, 6
10420         250, 10, 10                210(42), 49(10), 126(26)             1, 5, 6
10421         125, 10, 10                209(42), 49(10), 126(26)             2, 5, 6
10422    110, 140, 10, 10       209(42), 210(42), 49(10), 126(26)          1, 1, 5, 6
10423         300, 10, 10                208(42), 49(10), 127(26)             1, 5, 6
10424      84, 16, 10, 10       210(42), 206(42), 49(10), 128(26)          2, 3, 5, 6
10425    155, 145, 10, 10       206(42), 207(42), 49(10), 128(26)          1, 1, 5, 6
10426         100, 10, 10                210(42), 49(10), 128(26)             2, 5, 6
10427         225, 10, 10                206(42), 49(10), 128(26)             2, 5, 6
10428         250, 10, 10                209(42), 49(10), 128(26)             1, 5, 6
10429         175, 10, 10                208(42), 49(10), 128(26)             2, 5, 6
10430     75, 100, 10, 10       207(42), 208(42), 46(10), 128(26)          2, 2, 6, 6
10431         125, 10, 10                209(42), 46(10), 128(26)             2, 6, 6
10432      99, 26, 10, 10        202(41), 203(41), 43(9), 121(25)          3, 3, 6, 6
10433         300, 10, 10                206(42), 46(10), 128(26)             1, 6, 6
10434    327, 123, 10, 10        202(41), 203(41), 42(9), 121(25)          1, 1, 6, 6
10435         175, 10, 10                 204(41), 43(9), 121(25)             2, 6, 6
10436         150, 10, 10                 202(41), 43(9), 121(25)             3, 6, 6
10437          25, 10, 10                 198(40), 120(24), 37(8)             3, 4, 5
10438          50, 10, 10                 198(40), 120(24), 37(8)             3, 4, 5
10439         100, 10, 10                 203(41), 43(9), 121(25)             3, 6, 6
10440     51, 174, 10, 10        204(41), 205(41), 43(9), 121(25)          1, 1, 6, 6
10441      82, 68, 10, 10        205(41), 201(41), 43(9), 121(25)          2, 3, 6, 6
10442     327, 48, 10, 10        203(41), 204(41), 43(9), 122(25)          1, 1, 6, 6
10443         375, 10, 10                137(28), 59(12), 220(44)             1, 5, 5
10444         100, 10, 10                138(28), 59(12), 220(44)             3, 5, 5
10445         100, 10, 10                138(28), 59(12), 220(44)             3, 5, 5
10446         150, 10, 10                139(28), 59(12), 217(44)             2, 5, 6
10447         150, 10, 10                130(26), 50(10), 207(42)             2, 5, 6
10448         200, 10, 10                  16(4), 97(20), 176(36)             2, 5, 6
10449     38, 187, 10, 10           19(4), 20(4), 97(20), 176(36)          1, 1, 5, 6
10450         100, 10, 10                  20(4), 97(20), 176(36)             2, 5, 6
10451         125, 10, 10                  14(3), 95(19), 174(35)             2, 5, 6
10452         225, 10, 10                  20(4), 97(20), 176(36)             1, 5, 6
10453         300, 10, 10                  19(4), 97(20), 180(36)             1, 5, 5
10454    191, 109, 10, 10           18(4), 19(4), 97(20), 180(36)          1, 1, 5, 5
10455     35, 165, 10, 10           20(4), 16(4), 97(20), 180(36)          1, 2, 5, 5
10456     44, 256, 10, 10           17(4), 18(4), 97(20), 180(36)          1, 1, 5, 5
10457          50, 10, 10                  11(3), 95(19), 174(35)             3, 5, 6
10458     447, 28, 10, 10           16(4), 17(4), 97(20), 180(36)          1, 1, 5, 5
10459         375, 10, 10                  17(4), 96(20), 180(36)             1, 6, 6
10460         100, 10, 10                  15(3), 95(19), 174(35)             2, 5, 6
10461         250, 10, 10                  11(3), 95(19), 174(35)             2, 5, 6
10462    153, 197, 10, 10           14(3), 15(3), 95(19), 174(35)          1, 1, 5, 6
10463         125, 10, 10                  15(3), 94(19), 173(35)             2, 5, 6
10464     197, 53, 10, 10           11(3), 12(3), 95(19), 173(35)          2, 2, 5, 6
10465         100, 10, 10                  15(3), 95(19), 173(35)             2, 5, 6
10466      86, 39, 10, 10           14(3), 15(3), 95(19), 173(35)          2, 2, 5, 6
10467     26, 299, 10, 10        193(39), 194(39), 32(7), 112(23)          1, 1, 5, 5
10468     151, 24, 10, 10        192(39), 193(39), 32(7), 112(23)          2, 2, 5, 5
10469         175, 10, 10                 192(39), 32(7), 112(23)             2, 5, 5
10470         400, 10, 10                 191(39), 32(7), 112(23)             1, 5, 5
10471         100, 10, 10                 191(39), 32(7), 112(23)             3, 5, 5
10472          75, 10, 10                 192(39), 32(7), 111(23)             3, 5, 5
10473         150, 10, 10                 193(39), 34(7), 111(23)             2, 5, 5
10474          75, 10, 10                 190(38), 110(22), 29(6)             2, 4, 5
10475          25, 10, 10                 186(38), 110(22), 29(6)             3, 4, 5
10476    147, 153, 10, 10        194(39), 195(39), 34(7), 111(23)          1, 1, 5, 5
10477          25, 10, 10                 186(38), 110(22), 29(6)             3, 4, 5
10478         150, 10, 10                 188(38), 110(22), 29(6)             2, 4, 5
10479          25, 10, 10                 190(38), 110(22), 29(6)             2, 4, 5
10480     109, 91, 10, 10        189(38), 190(38), 110(22), 29(6)          1, 1, 4, 5
10481         125, 10, 10                 189(38), 110(22), 29(6)             2, 4, 5
10482          25, 10, 10                 190(38), 110(22), 29(6)             2, 4, 5
10483          75, 10, 10                 190(38), 110(22), 29(6)             2, 4, 5
10484         175, 10, 10                 187(38), 110(22), 29(6)             2, 4, 5
10485     63, 137, 10, 10        188(38), 189(38), 110(22), 29(6)          1, 1, 4, 5
10486          50, 10, 10                 190(38), 110(22), 29(6)             2, 4, 5
10487         300, 10, 10                 187(38), 110(22), 29(6)             1, 4, 5
10488         100, 10, 10                 189(38), 110(22), 29(6)             2, 4, 5
10489         200, 10, 10                 190(38), 110(22), 29(6)             1, 4, 5
10490         175, 10, 10                 186(38), 110(22), 29(6)             2, 4, 5
10491         175, 10, 10                 186(38), 110(22), 29(6)             2, 4, 5
10492         150, 10, 10                 188(38), 110(22), 29(6)             2, 4, 5
10493      76, 99, 10, 10        186(38), 187(38), 110(22), 29(6)          2, 2, 4, 5
10494         125, 10, 10                 189(38), 110(22), 29(6)             2, 4, 5
10495          75, 10, 10                 190(38), 110(22), 29(6)             2, 4, 5
10496         200, 10, 10                 189(38), 29(6), 107(22)             1, 5, 5
10497         250, 10, 10                 188(38), 29(6), 107(22)             1, 5, 5
10498     446, 29, 10, 10        186(38), 187(38), 29(6), 107(22)          1, 1, 5, 5
10499    117, 133, 10, 10        187(38), 188(38), 30(6), 107(22)          1, 1, 5, 5
10500          75, 10, 10                 190(38), 30(6), 107(22)             2, 5, 5
10501     155, 20, 10, 10        190(38), 186(38), 30(6), 107(22)          1, 2, 5, 5
10502         225, 10, 10                 184(37), 105(21), 21(5)             1, 4, 6
10503         150, 10, 10                 182(37), 105(21), 21(5)             2, 4, 6
10504     207, 93, 10, 10        182(37), 183(37), 105(21), 25(5)          1, 1, 4, 5
10505         200, 10, 10                 185(37), 105(21), 24(5)             1, 4, 5
10506          75, 10, 10                 185(37), 105(21), 24(5)             2, 4, 5
10507     86, 239, 10, 10        181(37), 182(37), 105(21), 24(5)          1, 1, 4, 5
10508          25, 10, 10                 182(37), 105(21), 24(5)             3, 4, 5
10509         175, 10, 10                 181(37), 105(21), 24(5)             2, 4, 5
10510         150, 10, 10                 182(37), 105(21), 24(5)             2, 4, 5
10511     43, 107, 10, 10        182(37), 183(37), 105(21), 24(5)          2, 2, 4, 5
10512         100, 10, 10                 184(37), 105(21), 24(5)             2, 4, 5
10513      39, 86, 10, 10        183(37), 184(37), 105(21), 24(5)          2, 2, 4, 5
10514          75, 10, 10                 181(37), 105(21), 24(5)             3, 4, 5
10515          50, 10, 10                 182(37), 105(21), 24(5)             3, 4, 5
10516          50, 10, 10                 181(37), 105(21), 24(5)             3, 4, 5
10517         150, 10, 10                 183(37), 105(21), 23(5)             2, 4, 5
10518         125, 10, 10                 184(37), 105(21), 24(5)             2, 4, 5
10519         150, 10, 10                 183(37), 105(21), 23(5)             2, 4, 5
10520          25, 10, 10                 182(37), 23(5), 102(21)             3, 5, 5
10521          25, 10, 10                 182(37), 23(5), 102(21)             3, 5, 5
10522         100, 10, 10                 185(37), 23(5), 102(21)             2, 5, 5
10523      36, 39, 10, 10        185(37), 181(37), 23(5), 102(21)          2, 3, 5, 5
